voyage_id,fixture_display_order,port_id,port_name,activity_type,display_order
BB9129CFB6750C4415CFD3909AB45174,1,1211.0,Gdansk,D,2
9861D70191809EAF453CAE08D7D442C4,1,1948.0,Lianyungang,L,0
9861D70191809EAF453CAE08D7D442C4,1,3573.0,Taichung,L,1
9861D70191809EAF453CAE08D7D442C4,1,4330.0,Taizhou,L,2
9861D70191809EAF453CAE08D7D442C4,1,2622.0,Pasir Gudang,L,3
9861D70191809EAF453CAE08D7D442C4,1,3113.0,Rotterdam,D,4
9861D70191809EAF453CAE08D7D442C4,1,3839.0,Valencia,D,5
9861D70191809EAF453CAE08D7D442C4,1,113.0,Amsterdam,D,6
9861D70191809EAF453CAE08D7D442C4,2,2622.0,Pasir Gudang,L,0
9861D70191809EAF453CAE08D7D442C4,2,2782.0,Port Klang - Pelabuhan Barat - West Port,L,1
9861D70191809EAF453CAE08D7D442C4,2,140.0,Antwerp,D,2
EE512A14F8399BECB69BEAC09CBB06EC,1,4097.0,Tulja Terminal,L,0
EE512A14F8399BECB69BEAC09CBB06EC,1,2665.0,Philadelphia,D,1
D28F2105589550DF600CD4D64E156466,1,3113.0,Rotterdam,D,0
D28F2105589550DF600CD4D64E156466,1,3812.0,Ulsan,L,1
D28F2105589550DF600CD4D64E156466,1,1948.0,Lianyungang,L,2
D28F2105589550DF600CD4D64E156466,1,3989.0,Xiamen,L,3
78DBD93D4999F30CA441C6E9E979C4AA,1,3476.0,St Rose,L,0
78DBD93D4999F30CA441C6E9E979C4AA,1,113.0,Amsterdam,D,1
78DBD93D4999F30CA441C6E9E979C4AA,1,3113.0,Rotterdam,D,2
78DBD93D4999F30CA441C6E9E979C4AA,1,3647.0,Tarragona,D,3
C4EEA5F30B14165107203802C8D278F0,1,2230.0,Mongstad,L,0
C4EEA5F30B14165107203802C8D278F0,1,1211.0,Gdansk,D,1
0B6EA03085311439A2AD0878F1E84F57,1,4163.0,Lubuk Guang,L,0
0B6EA03085311439A2AD0878F1E84F57,1,3647.0,Tarragona,D,1
0B6EA03085311439A2AD0878F1E84F57,1,636.0,"Cartagena, Spain",D,2
0B6EA03085311439A2AD0878F1E84F57,1,797.0,Coruna,D,3
0B6EA03085311439A2AD0878F1E84F57,1,400.0,Bilbao,D,4
0B6EA03085311439A2AD0878F1E84F57,2,369.0,Belawan,L,0
0B6EA03085311439A2AD0878F1E84F57,2,3113.0,Rotterdam,D,1
561851E50631B50F675B6EC06EECC556,1,446.0,Bonga Terminal,L,0
561851E50631B50F675B6EC06EECC556,1,3113.0,Rotterdam,D,1
0361DA15A3A49DB94A9447BC998EA70F,1,1871.0,La Pampilla,L,0
0361DA15A3A49DB94A9447BC998EA70F,1,2356.0,"New York, NY",D,1
C1F84E2D6D437E9AFCBA1AAB837A54D3,1,3341.0,Shuaiba,L,0
C1F84E2D6D437E9AFCBA1AAB837A54D3,1,3003.0,Rabigh,L,1
C1F84E2D6D437E9AFCBA1AAB837A54D3,1,674.0,Charleston,D,2
C1F84E2D6D437E9AFCBA1AAB837A54D3,2,3027.0,Ras Laffan,L,0
C1F84E2D6D437E9AFCBA1AAB837A54D3,2,1488.0,Houston,D,1
C1F84E2D6D437E9AFCBA1AAB837A54D3,3,4007.0,Yanbu,L,0
C1F84E2D6D437E9AFCBA1AAB837A54D3,3,1895.0,Lake Charles,D,1
C1F84E2D6D437E9AFCBA1AAB837A54D3,3,3673.0,Texas City,D,2
C1F84E2D6D437E9AFCBA1AAB837A54D3,3,1488.0,Houston,D,3
20AAE6E916DC3FE51240C9EA47ED9808,1,1642.0,Jubilee Terminal,L,0
20AAE6E916DC3FE51240C9EA47ED9808,1,3156.0,Saldanha Bay,D,1
CFD0337E290011559C9B219167085F03,1,2230.0,Mongstad,L,0
CFD0337E290011559C9B219167085F03,1,2890.0,Providence,D,1
CFD0337E290011559C9B219167085F03,1,2349.0,New Haven,D,2
48DF702582B8EBE68F660848FE989E36,1,140.0,Antwerp,L,0
48DF702582B8EBE68F660848FE989E36,1,1891.0,"Lagos, Nigeria",D,1
EC1BE4DE3B2052A01DA7084124116B01,1,3233.0,Santos,L,0
EC1BE4DE3B2052A01DA7084124116B01,1,3353.0,Sikka,D,1
DCA773070ABC1145C02BF6296AC2FE00,1,3163.0,Salvador,L,0
DCA773070ABC1145C02BF6296AC2FE00,1,3360.0,Singapore,D,1
DCA773070ABC1145C02BF6296AC2FE00,1,3515.0,Suape,L,2
DCA773070ABC1145C02BF6296AC2FE00,1,3239.0,Sao Sebastiao,L,3
DCA773070ABC1145C02BF6296AC2FE00,1,3626.0,Tanjung Pelepas,D,4
52A30F86443D951A912B3E2A1EF9A9F5,1,1041.0,Erha Terminal,L,0
52A30F86443D951A912B3E2A1EF9A9F5,1,2707.0,Point Tupper,D,1
52A30F86443D951A912B3E2A1EF9A9F5,1,352.0,"Bayway, NJ, U.S.A",D,2
2888B5C68FAAE9586D744CE5292D95F2,1,36.0,Agbami Terminal,L,0
2888B5C68FAAE9586D744CE5292D95F2,1,3113.0,Rotterdam,D,1
49C24A39F08FC37FF62232E3F4917C96,1,3222.0,Santa Panagia,L,0
49C24A39F08FC37FF62232E3F4917C96,1,1866.0,"La Libertad, Ecuador",D,1
49C24A39F08FC37FF62232E3F4917C96,1,1049.0,Esmeraldas,D,2
A6D03816F345BFB81FBC77F6A76D2309,1,1041.0,Erha Terminal,L,0
A6D03816F345BFB81FBC77F6A76D2309,1,3113.0,Rotterdam,D,1
5236AE6116FD7BFFF0B70A66E77DB6F9,1,1859.0,Kwinana Alcoa Jetty,L,0
5236AE6116FD7BFFF0B70A66E77DB6F9,1,3252.0,Savannah,D,1
209D06702B1690A4C5E8513A3DB69ECA,1,2987.0,Qua Iboe,L,0
209D06702B1690A4C5E8513A3DB69ECA,1,2707.0,Point Tupper,D,1
209D06702B1690A4C5E8513A3DB69ECA,1,352.0,"Bayway, NJ, U.S.A",D,2
64D5A65C44567D283D92D1762FF9AB03,1,766.0,Conchan Refinery - Conchan,D,0
64D5A65C44567D283D92D1762FF9AB03,1,3585.0,Talara,D,1
64D5A65C44567D283D92D1762FF9AB03,1,522.0,Buenaventura,D,2
64D5A65C44567D283D92D1762FF9AB03,1,1194.0,Galveston,L,3
64D5A65C44567D283D92D1762FF9AB03,1,1164.0,"Freeport, (Grand Bahama Is.), Bahamas",L,4
64D5A65C44567D283D92D1762FF9AB03,1,2764.0,Port Everglades,D,5
64D5A65C44567D283D92D1762FF9AB03,1,522.0,Buenaventura,D,6
64D5A65C44567D283D92D1762FF9AB03,1,582.0,Callao,D,7
64D5A65C44567D283D92D1762FF9AB03,1,796.0,Corpus Christi,L,8
64D5A65C44567D283D92D1762FF9AB03,1,3585.0,Talara,D,9
64D5A65C44567D283D92D1762FF9AB03,1,3871.0,Veracruz,D,10
64D5A65C44567D283D92D1762FF9AB03,1,1194.0,Galveston,L,11
64D5A65C44567D283D92D1762FF9AB03,1,1488.0,Houston,L,12
64D5A65C44567D283D92D1762FF9AB03,1,582.0,Callao,D,13
64D5A65C44567D283D92D1762FF9AB03,1,3585.0,Talara,D,14
64D5A65C44567D283D92D1762FF9AB03,1,1194.0,Galveston,L,15
64D5A65C44567D283D92D1762FF9AB03,1,2481.0,Offshore Galveston No.1 (Tsa),L,16
64D5A65C44567D283D92D1762FF9AB03,1,766.0,Conchan Refinery - Conchan,D,17
64D5A65C44567D283D92D1762FF9AB03,1,796.0,Corpus Christi,L,18
64D5A65C44567D283D92D1762FF9AB03,1,3871.0,Veracruz,D,19
64D5A65C44567D283D92D1762FF9AB03,1,2618.0,Pasadena,L,20
64D5A65C44567D283D92D1762FF9AB03,1,1194.0,Galveston,L,21
64D5A65C44567D283D92D1762FF9AB03,1,582.0,Callao,D,22
64D5A65C44567D283D92D1762FF9AB03,1,3585.0,Talara,D,23
64D5A65C44567D283D92D1762FF9AB03,1,766.0,Conchan Refinery - Conchan,D,24
64D5A65C44567D283D92D1762FF9AB03,1,1194.0,Galveston,L,25
64D5A65C44567D283D92D1762FF9AB03,1,582.0,Callao,D,26
64D5A65C44567D283D92D1762FF9AB03,1,766.0,Conchan Refinery - Conchan,D,27
64D5A65C44567D283D92D1762FF9AB03,1,3585.0,Talara,D,28
64D5A65C44567D283D92D1762FF9AB03,1,1194.0,Galveston,L,29
64D5A65C44567D283D92D1762FF9AB03,1,1488.0,Houston,L,30
91015EB67C3130038C0E94E2EC57F9D4,1,907.0,Djeno Terminal,L,0
91015EB67C3130038C0E94E2EC57F9D4,1,2269.0,Mumbai,D,1
AC355B5108F3C87B22ADE25623FC16BA,1,3673.0,Texas City,L,0
AC355B5108F3C87B22ADE25623FC16BA,1,3796.0,Tuxpan,D,1
AC355B5108F3C87B22ADE25623FC16BA,1,3871.0,Veracruz,D,2
772B55AE9891A73BF2A131EB30835C92,1,1197.0,Gamba,L,0
772B55AE9891A73BF2A131EB30835C92,1,3360.0,Singapore,D,1
FA21FD1C4A1CD6DB44B47827265D8969,1,1641.0,Jubail,L,0
FA21FD1C4A1CD6DB44B47827265D8969,1,2813.0,Port Salalah,D,1
FA21FD1C4A1CD6DB44B47827265D8969,1,4007.0,Yanbu,D,2
FA21FD1C4A1CD6DB44B47827265D8969,1,25.0,Adabiyah,D,3
ED58CD9C111AB2CEEF7D5A31BA5FA69E,1,253.0,Balikpapan,L,0
ED58CD9C111AB2CEEF7D5A31BA5FA69E,1,2744.0,Port Qasim,D,1
1A3CA89F70461E98FD63FD061C7B692D,1,2638.0,Pembroke Dock,L,0
1A3CA89F70461E98FD63FD061C7B692D,1,2872.0,Pozos Colorados,D,1
FA6677F126A0E41844ADE0C31F3334D1,1,4141.0,St. Charles,L,0
FA6677F126A0E41844ADE0C31F3334D1,1,2047.0,Madre de Deus,D,1
FA6677F126A0E41844ADE0C31F3334D1,1,2613.0,Paranagua,D,2
73978EFF90923FD7013AEAA9C820B5DB,1,1194.0,Galveston,L,0
73978EFF90923FD7013AEAA9C820B5DB,1,4755.0,Dighi,D,1
73978EFF90923FD7013AEAA9C820B5DB,1,2270.0,Mundra,D,2
73978EFF90923FD7013AEAA9C820B5DB,1,2682.0,Pipavav,D,3
73978EFF90923FD7013AEAA9C820B5DB,1,2269.0,Mumbai,D,4
43426345FCBF57A4BEBA20C038FCE0EB,1,3184.0,"San Lorenzo, Argentina",L,0
43426345FCBF57A4BEBA20C038FCE0EB,1,3072.0,Rio Grande,L,1
43426345FCBF57A4BEBA20C038FCE0EB,1,2622.0,Pasir Gudang,D,2
43426345FCBF57A4BEBA20C038FCE0EB,1,4073.0,Zhenjiang,D,3
43426345FCBF57A4BEBA20C038FCE0EB,1,3699.0,Tianjin Lingang,D,4
43426345FCBF57A4BEBA20C038FCE0EB,1,3082.0,Rizhao Gang,D,5
6C5ACCAC38078103AC442ABC8F953F4C,1,1896.0,Lake Charles - LNG Berths,L,0
6C5ACCAC38078103AC442ABC8F953F4C,1,1845.0,Kunsan,D,1
6C5ACCAC38078103AC442ABC8F953F4C,1,1896.0,Lake Charles - LNG Berths,L,2
6C5ACCAC38078103AC442ABC8F953F4C,1,1845.0,Kunsan,D,3
6C5ACCAC38078103AC442ABC8F953F4C,1,589.0,Cameron LNG,L,4
6C5ACCAC38078103AC442ABC8F953F4C,1,589.0,Cameron LNG,L,5
6C5ACCAC38078103AC442ABC8F953F4C,1,3136.0,Sagunto LNG Terminal,D,6
6C5ACCAC38078103AC442ABC8F953F4C,1,3131.0,Sabine Pass LNG Terminal,L,7
E46AAB0D3714C87E96B18BF9EF9425AE,1,3341.0,Shuaiba,L,0
E46AAB0D3714C87E96B18BF9EF9425AE,1,1763.0,King Fahd Industrial Port (Jubail),L,1
E46AAB0D3714C87E96B18BF9EF9425AE,1,3358.0,Sines,D,2
E46AAB0D3714C87E96B18BF9EF9425AE,1,3003.0,Rabigh,L,3
E46AAB0D3714C87E96B18BF9EF9425AE,1,674.0,Charleston,D,4
E46AAB0D3714C87E96B18BF9EF9425AE,1,3673.0,Texas City,D,5
E56ADD4194F9171120BB7CD249FD0172,1,3341.0,Shuaiba,L,0
E56ADD4194F9171120BB7CD249FD0172,1,1641.0,Jubail,L,1
E56ADD4194F9171120BB7CD249FD0172,1,674.0,Charleston,D,2
E56ADD4194F9171120BB7CD249FD0172,2,3371.0,Sitra,L,0
E56ADD4194F9171120BB7CD249FD0172,2,1488.0,Houston,D,1
E56ADD4194F9171120BB7CD249FD0172,3,4007.0,Yanbu,L,0
E56ADD4194F9171120BB7CD249FD0172,3,3673.0,Texas City,D,1
79A5719468B378FD2E6F50B8EA06FA81,1,2230.0,Mongstad,L,0
79A5719468B378FD2E6F50B8EA06FA81,1,2890.0,Providence,D,1
79A5719468B378FD2E6F50B8EA06FA81,1,2349.0,New Haven,D,2
4514EA439346A6C54C716E373D487B69,1,4058.0,Zarate,L,0
4514EA439346A6C54C716E373D487B69,1,3113.0,Rotterdam,D,1
4514EA439346A6C54C716E373D487B69,1,2613.0,Paranagua,L,2
4514EA439346A6C54C716E373D487B69,1,3233.0,Santos,L,3
FCB2BEEAF808AD8883B83511A1A8C90C,1,1488.0,Houston,L,0
FCB2BEEAF808AD8883B83511A1A8C90C,1,113.0,Amsterdam,D,1
814A361E6F640821FEA1748DA37C11BC,1,2481.0,Offshore Galveston No.1 (Tsa),L,0
814A361E6F640821FEA1748DA37C11BC,1,4031.0,Yokkaichi,D,1
814A361E6F640821FEA1748DA37C11BC,1,3143.0,Sakai,D,2
08534FAB502917D9C8C93C16B22E7AF6,1,1672.0,Kandla,D,0
08534FAB502917D9C8C93C16B22E7AF6,1,405.0,Bintulu,L,1
389AE023E2D4161EE6BF49411AD57BD0,1,2704.0,Point Lisas,L,0
389AE023E2D4161EE6BF49411AD57BD0,1,1948.0,Lianyungang,D,1
389AE023E2D4161EE6BF49411AD57BD0,1,3812.0,Ulsan,D,2
389AE023E2D4161EE6BF49411AD57BD0,1,2976.0,Pyeongtaek,D,3
21450361FD1357F4C339D0243F0E37B4,1,3360.0,Singapore,D,0
21450361FD1357F4C339D0243F0E37B4,1,3483.0,Stag Marine Terminal,L,1
21450361FD1357F4C339D0243F0E37B4,1,3626.0,Tanjung Pelepas,D,2
DC7B4BC27FD3E047B14F74EE28EEC442,1,2704.0,Point Lisas,L,0
DC7B4BC27FD3E047B14F74EE28EEC442,1,3812.0,Ulsan,D,1
DC7B4BC27FD3E047B14F74EE28EEC442,1,1948.0,Lianyungang,D,2
F67ADE9C5426B704833DA3EBA812597A,1,355.0,Beaumont,L,0
F67ADE9C5426B704833DA3EBA812597A,1,3796.0,Tuxpan,D,1
F67ADE9C5426B704833DA3EBA812597A,1,3600.0,Tampico,D,2
B459A70DD9D2FB8B85085C194AE6B6E3,1,1473.0,Honiara,L,0
B459A70DD9D2FB8B85085C194AE6B6E3,1,1888.0,Lae,L,1
B459A70DD9D2FB8B85085C194AE6B6E3,1,4629.0,Kimbe,L,2
B459A70DD9D2FB8B85085C194AE6B6E3,1,3113.0,Rotterdam,D,3
B459A70DD9D2FB8B85085C194AE6B6E3,1,4678.0,Bialla,L,4
B459A70DD9D2FB8B85085C194AE6B6E3,1,1974.0,"Liverpool, U.K.",D,5
7C8B4F3F41838D892F23F81EE15961D5,1,1785.0,Klaipeda,L,0
7C8B4F3F41838D892F23F81EE15961D5,1,4003.0,Yabucoa,D,1
639BB01715DBC4C49333B7DD028F3759,1,1488.0,Houston,L,0
639BB01715DBC4C49333B7DD028F3759,1,3069.0,Rio de Janeiro,D,1
639BB01715DBC4C49333B7DD028F3759,1,3233.0,Santos,D,2
639BB01715DBC4C49333B7DD028F3759,1,3895.0,"Vitoria, Brazil",D,3
638894830FD99BC3C88432B03397F732,1,2638.0,Pembroke Dock,L,0
638894830FD99BC3C88432B03397F732,1,468.0,"Boston, Massachusetts, U.S.A.",D,1
77D01CB7402E1E73B22967D81B2E7983,1,1488.0,Houston,L,0
77D01CB7402E1E73B22967D81B2E7983,1,2465.0,Offshore Corpus Christi No.1 (Tsa),D,1
F8340B946323D646A45EE1071A42E485,1,1362.0,Haldia,L,0
F8340B946323D646A45EE1071A42E485,1,3113.0,Rotterdam,D,1
D57CA2063B01C7BD573C50BEA3D39F31,1,5070.0,Drifting At Sea,D,0
D57CA2063B01C7BD573C50BEA3D39F31,1,113.0,Amsterdam,L,1
D57CA2063B01C7BD573C50BEA3D39F31,1,3113.0,Rotterdam,D,2
D57CA2063B01C7BD573C50BEA3D39F31,1,4003.0,Yabucoa,D,3
D57CA2063B01C7BD573C50BEA3D39F31,1,1165.0,"Freeport, Texas, U.S.A.",L,4
D57CA2063B01C7BD573C50BEA3D39F31,1,1859.0,Kwinana Alcoa Jetty,D,5
D57CA2063B01C7BD573C50BEA3D39F31,1,1629.0,Johore,L,6
D57CA2063B01C7BD573C50BEA3D39F31,1,253.0,Balikpapan,L,7
D57CA2063B01C7BD573C50BEA3D39F31,1,1892.0,Lahad Datu,L,8
D57CA2063B01C7BD573C50BEA3D39F31,1,3622.0,Tanjung Langsat,L,9
D57CA2063B01C7BD573C50BEA3D39F31,1,4163.0,Lubuk Guang,L,10
D57CA2063B01C7BD573C50BEA3D39F31,1,3113.0,Rotterdam,D,11
D57CA2063B01C7BD573C50BEA3D39F31,1,2349.0,New Haven,D,12
D57CA2063B01C7BD573C50BEA3D39F31,1,113.0,Amsterdam,L,13
D57CA2063B01C7BD573C50BEA3D39F31,1,2356.0,"New York, NY",L,14
D57CA2063B01C7BD573C50BEA3D39F31,1,1785.0,Klaipeda,L,15
D57CA2063B01C7BD573C50BEA3D39F31,1,1211.0,Gdansk,D,16
F1C32F0B801A2CEB1243DB3128811A07,1,2742.0,"Port Arthur, Texas, U.S.A.",L,0
F1C32F0B801A2CEB1243DB3128811A07,1,2872.0,Pozos Colorados,D,1
B1E69A0C74F4BEA4D3BDEE22617EC0C0,1,453.0,Bonny Offshore Terminal,L,0
B1E69A0C74F4BEA4D3BDEE22617EC0C0,1,2539.0,Omisalj,D,1
415D5C6AC7617F23E5AEC7D0B00429C8,1,1473.0,Honiara,L,0
415D5C6AC7617F23E5AEC7D0B00429C8,1,1888.0,Lae,L,1
415D5C6AC7617F23E5AEC7D0B00429C8,1,4628.0,Oro Bay,L,2
415D5C6AC7617F23E5AEC7D0B00429C8,1,4629.0,Kimbe,L,3
415D5C6AC7617F23E5AEC7D0B00429C8,1,3113.0,Rotterdam,D,4
415D5C6AC7617F23E5AEC7D0B00429C8,1,486.0,Brake,D,5
415D5C6AC7617F23E5AEC7D0B00429C8,1,4678.0,Bialla,L,6
415D5C6AC7617F23E5AEC7D0B00429C8,1,2782.0,Port Klang - Pelabuhan Barat - West Port,L,7
937CC43C4785E4EE6E55F5FFA3E6BC5F,1,3846.0,"Vancouver, B.C., Canada",L,0
937CC43C4785E4EE6E55F5FFA3E6BC5F,1,250.0,Balboa,D,1
937CC43C4785E4EE6E55F5FFA3E6BC5F,1,3183.0,"San Juan, Puerto Rico (U.S.A.)",D,2
B1435F16EC93ABFB237FAFEB1B912232,1,975.0,Durban,D,0
B1435F16EC93ABFB237FAFEB1B912232,1,1055.0,Espoir Terminal,L,1
B1435F16EC93ABFB237FAFEB1B912232,1,489.0,Brass Terminal,L,2
53C84FCDEA5F406892D471D7478D34CA,1,355.0,Beaumont,L,0
53C84FCDEA5F406892D471D7478D34CA,1,3424.0,South Sabine Point No 2,D,1
BDEA0AD71D00DE30244B96E0D474F30A,1,370.0,Belem,L,0
BDEA0AD71D00DE30244B96E0D474F30A,1,3239.0,Sao Sebastiao,D,1
BDEA0AD71D00DE30244B96E0D474F30A,1,3233.0,Santos,L,2
BDEA0AD71D00DE30244B96E0D474F30A,1,2076.0,Manaus,D,3
BDEA0AD71D00DE30244B96E0D474F30A,1,3515.0,Suape,L,4
BDEA0AD71D00DE30244B96E0D474F30A,1,3163.0,Salvador,L,5
BDEA0AD71D00DE30244B96E0D474F30A,1,1310.0,Guamare,D,6
BDEA0AD71D00DE30244B96E0D474F30A,1,3163.0,Salvador,L,7
BDEA0AD71D00DE30244B96E0D474F30A,1,557.0,Cabedelo,D,8
BDEA0AD71D00DE30244B96E0D474F30A,1,1141.0,Fortaleza,D,9
BDEA0AD71D00DE30244B96E0D474F30A,1,3069.0,Rio de Janeiro,L,10
BDEA0AD71D00DE30244B96E0D474F30A,1,3239.0,Sao Sebastiao,D,11
BDEA0AD71D00DE30244B96E0D474F30A,1,2042.0,Maceio,D,12
BDEA0AD71D00DE30244B96E0D474F30A,1,557.0,Cabedelo,D,13
BDEA0AD71D00DE30244B96E0D474F30A,1,3163.0,Salvador,L,14
BDEA0AD71D00DE30244B96E0D474F30A,1,1310.0,Guamare,D,15
BDEA0AD71D00DE30244B96E0D474F30A,1,3233.0,Santos,L,16
BDEA0AD71D00DE30244B96E0D474F30A,1,3515.0,Suape,D,17
BDEA0AD71D00DE30244B96E0D474F30A,1,370.0,Belem,D,18
BDEA0AD71D00DE30244B96E0D474F30A,1,3238.0,Sao Luiz De Maranhao,D,19
BDEA0AD71D00DE30244B96E0D474F30A,1,2042.0,Maceio,D,20
BDEA0AD71D00DE30244B96E0D474F30A,1,3163.0,Salvador,L,21
BDEA0AD71D00DE30244B96E0D474F30A,1,3515.0,Suape,D,22
BDEA0AD71D00DE30244B96E0D474F30A,1,3239.0,Sao Sebastiao,L,23
BDEA0AD71D00DE30244B96E0D474F30A,1,3238.0,Sao Luiz De Maranhao,L,24
BDEA0AD71D00DE30244B96E0D474F30A,1,370.0,Belem,D,25
BDEA0AD71D00DE30244B96E0D474F30A,1,1310.0,Guamare,D,26
BDEA0AD71D00DE30244B96E0D474F30A,1,3163.0,Salvador,L,27
BDEA0AD71D00DE30244B96E0D474F30A,1,3239.0,Sao Sebastiao,L,28
BDEA0AD71D00DE30244B96E0D474F30A,1,2613.0,Paranagua,D,29
BDEA0AD71D00DE30244B96E0D474F30A,1,3233.0,Santos,L,30
BDEA0AD71D00DE30244B96E0D474F30A,1,3515.0,Suape,D,31
BDEA0AD71D00DE30244B96E0D474F30A,1,557.0,Cabedelo,D,32
BDEA0AD71D00DE30244B96E0D474F30A,1,370.0,Belem,D,33
BDEA0AD71D00DE30244B96E0D474F30A,1,370.0,Belem,D,34
BDEA0AD71D00DE30244B96E0D474F30A,1,3163.0,Salvador,L,35
BDEA0AD71D00DE30244B96E0D474F30A,1,370.0,Belem,D,36
BDEA0AD71D00DE30244B96E0D474F30A,1,3163.0,Salvador,D,37
BDEA0AD71D00DE30244B96E0D474F30A,1,3163.0,Salvador,D,38
BDEA0AD71D00DE30244B96E0D474F30A,1,1141.0,Fortaleza,D,39
BDEA0AD71D00DE30244B96E0D474F30A,1,370.0,Belem,D,40
BDEA0AD71D00DE30244B96E0D474F30A,1,1586.0,Itaqui,D,41
BDEA0AD71D00DE30244B96E0D474F30A,1,1141.0,Fortaleza,D,42
BDEA0AD71D00DE30244B96E0D474F30A,1,1310.0,Guamare,D,43
BDEA0AD71D00DE30244B96E0D474F30A,1,3515.0,Suape,L,44
BDEA0AD71D00DE30244B96E0D474F30A,1,1141.0,Fortaleza,D,45
BDEA0AD71D00DE30244B96E0D474F30A,1,370.0,Belem,D,46
BDEA0AD71D00DE30244B96E0D474F30A,1,3515.0,Suape,L,47
BDEA0AD71D00DE30244B96E0D474F30A,1,1586.0,Itaqui,D,48
BDEA0AD71D00DE30244B96E0D474F30A,1,370.0,Belem,L,49
BDEA0AD71D00DE30244B96E0D474F30A,1,1586.0,Itaqui,D,50
BDEA0AD71D00DE30244B96E0D474F30A,1,1310.0,Guamare,D,51
65E40BDDD962FC2AB80665FBBA948D1C,1,3072.0,Rio Grande,L,0
65E40BDDD962FC2AB80665FBBA948D1C,1,1362.0,Haldia,D,1
65E40BDDD962FC2AB80665FBBA948D1C,1,712.0,Chittagong,D,2
65E40BDDD962FC2AB80665FBBA948D1C,1,2613.0,Paranagua,L,3
99B48A75ABC5D31E27D3316C977A3431,1,1488.0,Houston,L,0
99B48A75ABC5D31E27D3316C977A3431,1,3881.0,Vila do Conde,D,1
341664BCA5793680CB19DA8C242281C3,1,3184.0,"San Lorenzo, Argentina",L,0
341664BCA5793680CB19DA8C242281C3,1,362.0,Beira,D,1
341664BCA5793680CB19DA8C242281C3,1,2097.0,Maputo,D,2
341664BCA5793680CB19DA8C242281C3,1,2744.0,Port Qasim,D,3
648ECB14EDECDB958FE36C4C08BB40EA,1,1985.0,Lome,D,0
648ECB14EDECDB958FE36C4C08BB40EA,1,3812.0,Ulsan,L,1
648ECB14EDECDB958FE36C4C08BB40EA,1,2451.0,Odudu Terminal,L,2
648ECB14EDECDB958FE36C4C08BB40EA,1,1891.0,"Lagos, Nigeria",D,3
648ECB14EDECDB958FE36C4C08BB40EA,1,2451.0,Odudu Terminal,L,4
648ECB14EDECDB958FE36C4C08BB40EA,1,1891.0,"Lagos, Nigeria",D,5
648ECB14EDECDB958FE36C4C08BB40EA,1,1642.0,Jubilee Terminal,L,6
648ECB14EDECDB958FE36C4C08BB40EA,1,2047.0,Madre de Deus,D,7
648ECB14EDECDB958FE36C4C08BB40EA,1,5077.0,Anyala-Madu Terminal,L,8
648ECB14EDECDB958FE36C4C08BB40EA,1,450.0,Bonny,L,9
648ECB14EDECDB958FE36C4C08BB40EA,1,1891.0,"Lagos, Nigeria",D,10
648ECB14EDECDB958FE36C4C08BB40EA,1,1891.0,"Lagos, Nigeria",D,11
648ECB14EDECDB958FE36C4C08BB40EA,1,2987.0,Qua Iboe,L,12
648ECB14EDECDB958FE36C4C08BB40EA,1,1891.0,"Lagos, Nigeria",D,13
648ECB14EDECDB958FE36C4C08BB40EA,1,1133.0,Forcados Terminal,L,14
648ECB14EDECDB958FE36C4C08BB40EA,1,2451.0,Odudu Terminal,L,15
648ECB14EDECDB958FE36C4C08BB40EA,1,1891.0,"Lagos, Nigeria",D,16
648ECB14EDECDB958FE36C4C08BB40EA,1,13.0,Abo FPSO,L,17
648ECB14EDECDB958FE36C4C08BB40EA,1,1891.0,"Lagos, Nigeria",D,18
3A12628EDEA4D85A4231E7500602E7CE,1,1488.0,Houston,L,0
3A12628EDEA4D85A4231E7500602E7CE,1,2585.0,Pajaritos,D,1
3A12628EDEA4D85A4231E7500602E7CE,1,3871.0,Veracruz,D,2
5A8C1294FDEB967CCA2092CE6F29A490,1,113.0,Amsterdam,L,0
5A8C1294FDEB967CCA2092CE6F29A490,1,1891.0,"Lagos, Nigeria",D,1
4C889227D2BB27AFF32725E9EC158DDA,1,1739.0,Khor al Zubair,L,0
4C889227D2BB27AFF32725E9EC158DDA,1,2481.0,Offshore Galveston No.1 (Tsa),D,1
9431FCA8FDB59ABA3BEF91E4385F3140,1,3027.0,Ras Laffan,L,0
9431FCA8FDB59ABA3BEF91E4385F3140,1,1376.0,Hamburg,D,1
A66CB30E1A7A504EB0CD1ACB6A575913,1,4907.0,Liza Destiny FPSO,L,0
A66CB30E1A7A504EB0CD1ACB6A575913,1,710.0,Chiriqui Grande,D,1
681A114C902AA2B94E7407ECEB9F8E04,1,22.0,Acajutla,L,0
681A114C902AA2B94E7407ECEB9F8E04,1,1488.0,Houston,D,1
681A114C902AA2B94E7407ECEB9F8E04,1,791.0,Corinto,L,2
C0351B19CA316CF27744C65240C0F760,1,3113.0,Rotterdam,L,0
C0351B19CA316CF27744C65240C0F760,1,4772.0,KM 171 Rio Parana Guazu,D,1
839759D80B554FAD94DB969C15190C8A,1,509.0,Brofjorden,L,0
839759D80B554FAD94DB969C15190C8A,1,113.0,Amsterdam,D,1
839759D80B554FAD94DB969C15190C8A,1,1488.0,Houston,D,2
8A1AFF1F56DE4E927CBEB75713585C1F,1,3113.0,Rotterdam,D,0
8A1AFF1F56DE4E927CBEB75713585C1F,1,3812.0,Ulsan,L,1
