voyage_id,fixture_display_order,fixture_number,cp_date,cp_quantity,demurrage,laycan_start,laycan_end,laytime,fixture_remark
A0B05E14B72C5C9A6EAAE7CA796B8204,1,,2021-03-05T00:00:00,55000.0,21750.0,2021-04-01T00:01:00,2021-04-02T23:59:00,84.0,Laycan is 31 mar-2 april tbn2. 
CF5993A746A9781BF3D1FD4CE1FB44E8,1,,2022-07-22T00:00:00,38000.0,40000.0,2022-07-29T00:00:00,2022-07-30T16:00:00,84.0,
B1435F16EC93ABFBF839FF70B44C18EF,1,,2021-10-21T00:00:00,39000.0,19500.0,2022-03-01T00:00:00,2022-03-10T00:00:00,260.0,
C53FB30F82D512F6CC179EBE59C229DA,1,2005,2021-10-04T00:00:00,140000.0,23000.0,2021-10-15T00:01:00,,84.0,
F07C63363AA52CE4365CA914ACADF85C,1,,2021-05-28T00:00:00,130000.0,27500.0,2021-06-08T00:01:00,2021-08-10T23:59:00,72.0,"Maintain loaded temp on O/A. If any discharge at Gib, all extra bunker due the discharge to be for c/a. "
72F12CF851B8A82FCBB64ED81F14A770,1,,2023-06-12T00:00:00,130000.0,47000.0,2023-06-24T00:01:00,2023-06-25T23:59:00,84.0,
63EDDD459C2B17D9599D6F9DB1AB3B90,1,XOM USG/Peru 17th May,2022-05-11T00:00:00,38000.0,28000.0,2022-05-17T00:00:00,2022-05-17T16:00:00,84.0,
FF61401FC10F1C32D1936FE7D2D62377,1,,2021-04-16T00:00:00,130000.0,27000.0,2021-04-25T00:01:00,2021-04-25T23:59:00,84.0,"All heat/maintain cargo temperature to be for Charterers account. 
Any cleaning/tank prep if needed to be for Charterers account. 
Wharfage and AWRP at Fujairah for Charterers account.
ALL costs at Malta for Charterers account.
Awrp and guards in suez/goa for Owners account.
"
DE49B4B5CF8635C02176A29545BA609E,1,2106,2021-11-02T00:00:00,150000.0,31250.0,2021-11-11T00:01:00,2021-11-12T23:59:00,84.0,
F3E3624EA450D54929F72FA4F254B045,1,,2022-04-28T00:00:00,40000.0,24000.0,2022-05-07T00:00:00,2022-05-10T16:00:00,96.0,
4F60B7FBD4240E6392ACF76EC82F9E0B,1,JGE #3 USG/BRaz 15-17 Nov,2020-10-19T00:00:00,38000.0,20500.0,2021-11-15T00:00:00,2021-11-17T16:00:00,84.0,
4F60B7FBD4240E6392ACF76EC82F9E0B,2,JGE #3 USG/BRaz 15-17 Nov,2020-10-19T00:00:00,38000.0,,,,0.0,
4F60B7FBD4240E6392ACF76EC82F9E0B,3,JGE #3 USG/BRaz 15-17 Nov,2020-10-19T00:00:00,38000.0,,2021-11-15T00:00:00,2021-11-17T16:00:00,0.0,
A678D015AECA2995C965DBE1D75FB47F,1,,2022-02-17T00:00:00,38000.0,21000.0,2022-02-21T00:00:00,2022-02-22T00:00:00,84.0,
A62C3C1655BC456325F0E18E613F9BBF,1,,2023-03-27T00:00:00,37000.0,50000.0,2023-04-04T00:00:00,2023-04-05T23:59:00,84.0,
71D6C94E8B469F55FFDC9172C3109FEB,1,,2024-08-08T00:00:00,35000.0,26000.0,2024-08-16T00:00:00,,84.0,
A6972D47926FEF4047E3FA652CB1F9A2,1,2304,2023-06-13T00:00:00,135000.0,42500.0,2023-06-30T00:00:00,,72.0,
B76B7FFEFD24E268345F80BC2E96F7DA,1,,2023-06-01T00:00:00,,,2023-06-09T00:00:00,2023-06-10T16:00:00,,
986CC33072B73394872D78B7A28444FB,1,,2022-07-20T00:00:00,150000.0,54000.0,2022-07-31T00:01:00,2022-08-01T23:01:00,84.0,
2AE2F5054CF40F603AACD9A4C65EE7B4,1,2404,2024-05-17T00:00:00,,,2024-04-23T00:00:00,2024-04-26T00:00:00,,
AFB7F6E535D053E0677F8798E46C5CD2,1,,2021-07-16T00:00:00,37000.0,18000.0,2021-07-22T00:00:00,2021-07-22T00:00:00,84.0,
83DDB763139A816A2F3F7CD54F5E4A7F,1,01/ Jan - COA 15th,2021-01-01T00:00:00,40000.0,19500.0,2021-12-30T00:00:00,2022-01-18T16:00:00,365.0,
D37A7EC1F7225D10AFD884FA9F5133B1,1,,2021-11-19T00:00:00,15000.0,22000.0,2021-12-07T00:01:00,2021-12-09T23:59:00,119.0,
6C1829C10FA4B9251858319C0ECD3635,1,CVX CVC#12 USG/LAS MINAS,2021-03-31T00:00:00,38000.0,19972.0,2021-11-19T00:00:00,2021-11-20T16:00:00,84.0,
AB7D7098A10D5A61C2C55D41975AB2A3,1,2404,2024-05-16T00:00:00,37000.0,42500.0,2024-05-20T00:01:00,2024-05-22T23:59:00,84.0,
F1087F1FE32E3326130F2346126EE636,1,2105,2021-07-05T00:00:00,130000.0,23000.0,2021-10-15T00:01:00,,72.0,
56D44465570951BD532051128CC07E94,1,2213,2022-12-15T00:00:00,130000.0,75000.0,2022-12-29T00:01:00,,72.0,
403512E109EE4266E34B000DA1111B91,1,2309,2023-11-09T00:00:00,130000.0,60000.0,2023-11-17T00:01:00,2023-11-17T23:59:00,72.0,
07C3FB3206929C9224225DA144077DD4,1,2403,2024-05-03T00:00:00,37000.0,37500.0,2024-05-09T00:01:00,2024-05-11T23:59:00,84.0,
54FA176694C777470B168996402516F0,1,P66 COA LIFT# 12,2020-02-19T00:00:00,38000.0,20250.0,2020-02-24T00:00:00,2020-02-26T16:00:00,84.0,"Miscellaneous expense of 10,125 is 2.5% addcomm on the 405,000 relet freight
P66 2.5% adcomm on the freight is deducted automatically."
8E0DADEAEF1D39F148FCC839AB867235,1,Tricon USG/WCI Jan 24' Ca,2024-01-08T00:00:00,40000.0,37500.0,2024-01-23T00:00:00,2024-01-30T16:00:00,120.0,
F67ADE9C5426B704D8DB02828959F0BF,1,2210,2022-10-14T00:00:00,130000.0,55000.0,2022-10-29T00:01:00,2022-10-29T15:00:00,84.0,
173AA657DDC12A2292F425DBBDC523B9,1,ALUNORTE #6,2020-11-13T00:00:00,41000.0,19500.0,2021-11-21T00:00:00,2021-11-30T16:00:00,99.0,
63C74A5CA5B410724E72523003ED64AA,1,2203,2022-05-02T00:00:00,145000.0,40000.0,2022-05-13T00:00:00,2022-05-14T23:59:00,84.0,
C54A2E094A8384E884D115E22AD5AB13,1,Proman UAN,2022-12-22T00:00:00,40000.0,26000.0,2023-01-01T03:00:00,2023-01-05T16:00:00,187.0,
CE69AD8FE0838DB2A3979767FF2362F9,1,JGLOBAL COA #2 ,2021-10-19T00:00:00,38000.0,18000.0,2021-08-08T00:00:00,2021-08-10T16:00:00,84.0,
CE69AD8FE0838DB2A3979767FF2362F9,2,JGLOBAL COA #2 ,2021-10-19T00:00:00,30000.0,18000.0,2021-08-08T00:00:00,2021-08-10T16:00:00,84.0,
CE69AD8FE0838DB2A3979767FF2362F9,3,JGLOBAL COA #2 ,2021-10-19T00:00:00,30000.0,,2021-08-08T00:00:00,2021-08-10T16:00:00,0.0,
CE69AD8FE0838DB2A3979767FF2362F9,4,JGLOBAL COA #2 ,2021-10-19T00:00:00,30000.0,,,,0.0,
BEAEF4B56052E35E58023CF3D468ED2D,1,,2023-09-06T00:00:00,38000.0,41000.0,2023-09-08T00:01:00,2023-09-10T23:59:00,84.0,
CF651AF344F7A0E98B712CCB56E5CA80,1,01/ Jan,2024-01-16T00:00:00,35000.0,40500.0,2024-01-19T00:00:00,2024-01-21T00:00:00,110.0,
0D52F7F4D1F8980C9B414A95C5ABF589,1,2104,2021-07-29T00:00:00,130000.0,22500.0,2021-08-15T00:01:00,,72.0,
77D54450950FF3869521313B85792266,1,,2019-11-15T00:00:00,36500.0,21000.0,,,220.0,
77D54450950FF3869521313B85792266,2,,2019-11-30T00:00:00,5000.0,19500.0,,,62.0,
42E22DB0C9667025D878DC22ADC60F61,1,,2022-07-28T00:00:00,37000.0,38000.0,2022-08-08T00:00:00,2022-08-10T00:00:00,84.0,
235B33558EDF08D570FE72F02B50EFB3,1,Alumar #4 USG/Braz,2021-11-17T00:00:00,39195.0,19000.0,2022-06-08T00:00:00,2022-06-18T00:00:00,118.0,
6FDCBDCE1A2CD19F4E665E754F2F77FD,1,CVX USG CBS,2022-04-04T00:00:00,38000.0,31000.0,2022-04-10T00:00:00,2022-04-11T16:00:00,84.0,
382AC0EFF5DCCD826E5C2D081B0192CA,1,CVX CVC#9 USG/LAS MINAS,2021-03-31T00:00:00,38000.0,17194.0,2021-10-02T00:00:00,2021-10-04T16:00:00,84.0,
4B6355915421118A8CD264899BFE0876,1,,2024-07-03T00:00:00,40000.0,34000.0,2024-08-05T00:01:00,2024-08-15T23:59:00,360.0,
D507929F4387A142939AE093266AC467,1,,2022-08-24T00:00:00,37000.0,33000.0,2022-08-29T00:00:00,2022-08-30T00:00:00,72.0,
0E65343A82514C88D4E2DDAAD63F5405,1,,2023-03-06T00:00:00,,,2023-04-10T00:00:00,2023-04-20T00:00:00,0.0,
A3FCB72E20B08FE10AE883431B89B483,1,07 / July,2023-07-13T00:00:00,,,,,0.0,
33E6A231F55E1030381E7EE06FB9E7FB,1,Tricon USG/Br-Ur 10-20 M ,2023-02-10T00:00:00,44000.0,34000.0,2023-02-10T00:00:00,2023-02-20T00:00:00,245.0,
EF2AC32A9F4AC4AA6BFC2815FE37178A,1,ALUNORTE #4,2021-11-08T00:00:00,40000.0,18750.0,2022-09-21T00:00:00,2022-10-02T20:22:00,101.0,
6806EDBA29894F60B0EB2A9533E6457D,1,2311,2023-12-19T00:00:00,145000.0,62500.0,2023-12-26T00:00:00,2023-12-27T16:00:00,84.0,
CEF3067C99C4218B23A52D66D850049B,1,02/ Feb,2024-02-20T00:00:00,35000.0,48000.0,2024-02-27T00:00:00,2024-02-28T00:00:00,96.0,
639BB01715DBC4C4281C2428CA59768D,1,Ecopetrol X-Col 3-4 Aug,2021-07-28T00:00:00,38000.0,18150.0,2021-08-03T00:00:00,2021-08-04T00:00:00,84.0,
360A7698BDA022FCAEA6E3DD8917CD87,1,,2024-04-05T00:00:00,40000.0,40500.0,2024-07-10T00:00:00,2024-07-20T16:00:00,233.0,
749043BE0CB63655FAE6F48F0E9EABBE,1,CVX CVC3#6 USG/LAS M,2021-11-10T00:00:00,38000.0,23833.0,2022-03-04T00:00:00,2022-03-05T00:00:00,84.0,
7B4DA54E2338E7FECDE348428F38D4B0,1,01/ Jan,2021-01-20T00:00:00,22300.0,19500.0,2021-01-23T00:00:00,2021-01-29T00:00:00,171.0,
7B4DA54E2338E7FECDE348428F38D4B0,2,01/ Jan,2021-01-20T00:00:00,14800.0,19500.0,2021-01-23T00:00:00,2021-01-29T00:00:00,66.0,
8C81CE3974A9207220398D064F1CBEBF,1,P66#17 USG/ECCA - WCCA,2020-06-16T00:00:00,38000.0,20250.0,2020-06-18T00:00:00,2020-06-20T16:00:00,84.0,c
5CC723801AFFAC930EFD1661AC57E0F2,1,10/Oct - COA 4th,2021-10-18T00:00:00,40000.0,22000.0,2022-06-01T00:00:00,2022-06-10T00:00:00,110.0,
B43197F6B14945B7CB8DC376246FC40D,1,,2023-05-02T00:00:00,37000.0,30000.0,2023-05-06T00:01:00,2023-05-07T23:59:00,84.0,
A29AF9076D787092989014ECB16FB434,1,,2022-08-23T00:00:00,37000.0,33000.0,2022-08-26T00:01:00,2022-08-27T23:59:00,84.0,
913FA29BC52C06564C2879B40305CC0B,1,,2022-06-10T00:00:00,35000.0,40000.0,,,84.0,
EB4C8654067792F84652F487C32D5346,1,,2022-01-31T00:00:00,,,2022-04-01T00:00:00,2022-06-30T00:00:00,,
22DFDE403F148EF5F778B461183F03CB,1,,2024-01-26T00:00:00,37000.0,37000.0,2024-01-30T00:00:00,2024-01-31T23:59:00,84.0,
8CC2E0735B0FCF43DC11CB945B87ED50,1,CVX CVC #1 USG/CBS,2022-05-19T00:00:00,45000.0,21500.0,2022-06-09T00:00:00,2022-06-10T16:00:00,84.0,
9AE7500F01EAC2D8E204E2A39703DCE0,1,,2023-02-21T00:00:00,,,2023-03-01T00:01:00,2023-03-31T16:00:00,,"Period              2y firm (+/-45d in chopt)
Redelivery       DLOSP AG-JPN / UKC-ARA-MED / USAC-USG-CARIBS RANGE / WAF / EAFR-SAFR RANGE  
Broker              Galbraiths| Tom Robinson & Chris
PIC @ Charterer
                           Aaron (ex-Scorpio, just joined them)
"
3DDF1360802F78451489E4EF2DE5D855,1,,2022-01-31T00:00:00,,,2022-06-30T00:00:00,2022-06-30T16:00:00,,
1D91F8D09B381426050FA66B8906C44A,1,2301,2023-01-06T00:00:00,140000.0,57500.0,2023-01-23T00:01:00,,72.0,
E2A582FCDC6BE67E16EC64C22595E072,1,Proman spot UAN,2022-06-20T00:00:00,35000.0,26000.0,2022-07-01T00:00:00,2022-07-04T00:00:00,210.0,
BB9129CFB6750C4415CFD3909AB45174,1,2304,2023-09-08T00:00:00,130000.0,47500.0,2023-09-30T00:01:00,,84.0,
9861D70191809EAF453CAE08D7D442C4,1,08/ Aug,2021-08-10T00:00:00,28000.0,18500.0,2021-08-14T00:00:00,2021-08-17T23:59:00,245.0,
9861D70191809EAF453CAE08D7D442C4,2,08/ Aug,2021-08-06T00:00:00,9900.0,19000.0,2021-08-25T00:00:00,2021-09-17T23:59:00,134.0,
EE512A14F8399BECB69BEAC09CBB06EC,1,2303,2023-07-24T00:00:00,130000.0,42500.0,2023-08-05T00:01:00,,84.0,
D28F2105589550DF600CD4D64E156466,1,07 / July,2022-07-07T00:00:00,,52500.0,2022-07-23T00:00:00,2022-07-27T16:00:00,170.0,
78DBD93D4999F30CA441C6E9E979C4AA,1,,2023-10-12T00:00:00,40000.0,38500.0,2024-04-10T00:00:00,2024-04-22T00:00:00,235.0,
C4EEA5F30B14165107203802C8D278F0,1,2202,2022-03-01T00:00:00,135000.0,55000.0,2022-03-08T00:01:00,,72.0,
0B6EA03085311439A2AD0878F1E84F57,1,09/ Sep,2021-09-27T00:00:00,20000.0,19000.0,2021-10-15T00:00:00,2021-10-21T16:00:00,187.0,
0B6EA03085311439A2AD0878F1E84F57,2,10/ Oct,2021-10-05T00:00:00,6000.0,18500.0,2021-10-21T00:00:00,2021-10-27T16:00:00,78.0,
561851E50631B50F675B6EC06EECC556,1,,2021-07-09T00:00:00,130000.0,22000.0,2021-07-22T00:01:00,2021-07-22T15:00:00,72.0,Please manage consumptions and steam at lower range of cp speed (i.e. 12 knots). AWRP for c/a. Guards split 50/50 max 40k on c/a. 
0361DA15A3A49DB94A9447BC998EA70F,1,REPSOL PERU/USAC 14-15 Fe,2023-02-10T00:00:00,38000.0,30000.0,2023-02-14T00:00:00,2023-02-15T00:00:00,72.0,
C1F84E2D6D437E9AFCBA1AAB837A54D3,1,,2022-10-14T00:00:00,20000.0,37000.0,2022-10-23T00:01:00,2022-10-27T23:59:00,205.0,
C1F84E2D6D437E9AFCBA1AAB837A54D3,2,,2022-10-18T00:00:00,7000.0,22000.0,2022-10-20T00:01:00,2022-10-21T23:59:00,17.0,"7kt was part of lifting No.5 of the Shell COA that was fixed on the Maersk Cayman. Laytime to be prorataed between the quantities loaded one each ships, except for the 7kt on the Stena Imperator there will be no 6 hrs notices applicable in load or discharge.  "
C1F84E2D6D437E9AFCBA1AAB837A54D3,3,,2022-10-28T00:00:00,9000.0,36000.0,2022-11-03T00:01:00,2022-11-08T23:59:00,98.0,
20AAE6E916DC3FE51240C9EA47ED9808,1,2304,2023-05-15T00:00:00,130000.0,52500.0,2023-05-28T00:01:00,2023-05-28T15:00:00,84.0,
CFD0337E290011559C9B219167085F03,1,,2024-04-11T00:00:00,37000.0,37000.0,2024-04-17T00:00:00,2024-04-19T23:59:00,72.0,
48DF702582B8EBE68F660848FE989E36,1,,2022-06-16T00:00:00,37000.0,42000.0,2022-06-18T00:01:00,2022-06-18T23:59:00,84.0,
EC1BE4DE3B2052A01DA7084124116B01,1,2206,2022-09-06T00:00:00,130000.0,45000.0,2022-09-25T00:00:00,2022-09-26T00:00:00,84.0,Cargo intention is to maintain heat - same will be for charterers account.
DCA773070ABC1145C02BF6296AC2FE00,1,2103,2021-05-28T00:00:00,130000.0,20300.0,2021-06-15T00:00:00,2021-06-20T23:59:00,84.0,
52A30F86443D951A912B3E2A1EF9A9F5,1,2305,2023-08-17T00:00:00,130000.0,42000.0,2023-09-06T00:00:00,,84.0,
2888B5C68FAAE9586D744CE5292D95F2,1,2202,2022-03-17T00:00:00,130000.0,32500.0,2022-03-27T00:01:00,,72.0,
49C24A39F08FC37FF62232E3F4917C96,1,2308,2023-11-17T00:00:00,37000.0,37000.0,2023-11-20T00:01:00,2023-11-20T23:59:00,84.0,
A6D03816F345BFB81FBC77F6A76D2309,1,2308,2023-10-27T00:00:00,130000.0,75000.0,2023-11-25T00:01:00,,84.0,
5236AE6116FD7BFFF0B70A66E77DB6F9,1,07 / July,2022-07-22T00:00:00,,,2022-08-14T00:00:00,2022-08-20T16:00:00,,
209D06702B1690A4C5E8513A3DB69ECA,1,2102,2021-06-22T00:00:00,130000.0,22500.0,2021-07-08T00:00:00,,84.0,laycan July 8-10 tbn 1 day
64D5A65C44567D283D92D1762FF9AB03,1,,2023-06-29T00:00:00,,,2024-01-01T00:00:00,2024-01-01T16:00:00,,
91015EB67C3130038C0E94E2EC57F9D4,1,2401,2024-05-23T00:00:00,130000.0,57500.0,2024-06-10T00:00:00,,84.0,
AC355B5108F3C87B22ADE25623FC16BA,1,,2023-07-31T00:00:00,38000.0,43000.0,2023-08-02T00:00:00,2023-08-04T00:00:00,84.0,
772B55AE9891A73BF2A131EB30835C92,1,1903,2019-04-15T00:00:00,130000.0,30000.0,2019-05-08T00:01:00,2019-05-09T15:00:00,72.0,Fixing the ship with some fat in the itin from a position that would have left us open after Easter facing another 5 days wait. Good voyage.
FA21FD1C4A1CD6DB44B47827265D8969,1,,2021-01-28T00:00:00,,22500.0,2021-02-24T00:00:00,2021-03-02T16:00:00,312.0,
ED58CD9C111AB2CEEF7D5A31BA5FA69E,1,11/ Nov,2023-11-24T00:00:00,30000.0,27000.0,2023-11-26T00:00:00,2023-11-28T00:00:00,300.0,
1A3CA89F70461E98FD63FD061C7B692D,1,,2023-03-06T00:00:00,37000.0,30000.0,2023-03-09T00:00:00,2023-03-10T00:00:00,72.0,
FA6677F126A0E41844ADE0C31F3334D1,1,Trafi USG/Braz 14-16 Oct,2022-10-10T00:00:00,38000.0,34000.0,2022-10-14T00:00:00,2022-10-16T16:00:00,84.0,
73978EFF90923FD7013AEAA9C820B5DB,1,Tricon 19-25 Jan EOH WCI,2020-11-23T00:00:00,34233.0,18750.0,2021-01-19T00:00:00,2021-01-25T00:00:00,120.0,
43426345FCBF57A4BEBA20C038FCE0EB,1,2303,2023-03-22T00:00:00,,,2023-06-04T00:00:00,2023-06-13T00:00:00,0.0,
6C5ACCAC38078103AC442ABC8F953F4C,1,,2020-12-14T00:00:00,,,,,,
E46AAB0D3714C87E96B18BF9EF9425AE,1,,2022-04-06T00:00:00,40000.0,24000.0,2022-04-17T00:01:00,2022-04-18T23:59:00,246.0,
E56ADD4194F9171120BB7CD249FD0172,1,,2021-11-23T00:00:00,25000.0,23000.0,2021-12-17T00:01:00,2021-12-27T23:59:00,157.0,
E56ADD4194F9171120BB7CD249FD0172,2,,2021-12-15T00:00:00,5700.0,21000.0,2022-01-01T00:01:00,2022-01-04T23:59:00,68.0,
E56ADD4194F9171120BB7CD249FD0172,3,,2022-01-09T00:00:00,3000.0,21000.0,2022-01-14T00:00:00,2022-01-18T00:00:00,63.0,
79A5719468B378FD2E6F50B8EA06FA81,1,2303,2023-04-12T00:00:00,37000.0,37000.0,2023-04-16T00:01:00,2023-04-17T23:59:00,72.0,
4514EA439346A6C54C716E373D487B69,1,Traf Argy/ARA EOH 15-20 S,2022-08-29T00:00:00,40000.0,25500.0,2022-09-15T00:00:00,2022-09-20T00:00:00,84.0,
FCB2BEEAF808AD8883B83511A1A8C90C,1,BP USG/TA 17-18 Dec 23,2023-12-15T00:00:00,38000.0,55000.0,2023-12-17T00:00:00,2023-12-18T00:00:00,84.0,
814A361E6F640821FEA1748DA37C11BC,1,,2021-12-24T00:00:00,130000.0,29500.0,2022-01-12T00:01:00,2022-01-13T23:59:00,84.0,
08534FAB502917D9C8C93C16B22E7AF6,1,05/ May,2024-05-29T00:00:00,35000.0,44500.0,,,280.0,
389AE023E2D4161EE6BF49411AD57BD0,1,PROMAN #4 trin - Faeast 2,2020-11-04T00:00:00,40000.0,22000.0,2021-06-20T00:00:00,2021-06-30T16:00:00,201.0,
21450361FD1357F4C339D0243F0E37B4,1,11/ Nov,2021-11-05T00:00:00,,,2021-11-14T00:00:00,2021-11-17T00:00:00,0.0,
DC7B4BC27FD3E047B14F74EE28EEC442,1,Proman #7 21' Pt Lisas/FE,2020-11-04T00:00:00,40000.0,,2022-01-13T00:00:00,2022-01-15T00:00:00,0.0,
F67ADE9C5426B704833DA3EBA812597A,1,PMI CVC 1 #2,2022-10-14T00:00:00,38000.0,38000.0,2022-10-16T00:00:00,2022-10-18T16:00:00,84.0,
B459A70DD9D2FB8B85085C194AE6B6E3,1,01/ Jan - COA 2nd,2021-01-01T00:00:00,41000.0,19500.0,,,351.0,
7C8B4F3F41838D892F23F81EE15961D5,1,,2021-03-19T00:00:00,37000.0,19000.0,2021-03-28T00:01:00,2021-03-29T23:59:00,84.0,
639BB01715DBC4C49333B7DD028F3759,1,TRICON usg-braz,2021-06-08T00:00:00,40000.0,18500.0,2021-08-01T20:21:00,2021-08-07T16:00:00,188.0,
638894830FD99BC3C88432B03397F732,1,,2022-08-03T00:00:00,37000.0,40000.0,2022-08-08T00:00:00,2022-08-09T00:00:00,72.0,
77D01CB7402E1E73B22967D81B2E7983,1,2204,2022-06-07T00:00:00,,,2022-06-12T00:00:00,2022-06-12T16:00:00,0.0,
F8340B946323D646A45EE1071A42E485,1,,2024-08-29T00:00:00,,,2024-09-02T00:00:00,2024-09-05T16:00:00,,
D57CA2063B01C7BD573C50BEA3D39F31,1,,2022-01-31T00:00:00,,,2024-01-01T00:00:00,2024-01-01T16:00:00,,
F1C32F0B801A2CEB1243DB3128811A07,1,Motiva USG/CBS 25-26 JAN,2020-01-17T00:00:00,38000.0,30500.0,2020-01-25T00:01:00,2020-01-26T23:59:00,84.0,
B1E69A0C74F4BEA4D3BDEE22617EC0C0,1,2303,2023-03-20T00:00:00,130000.0,62500.0,2023-04-05T00:01:00,,84.0,
415D5C6AC7617F23E5AEC7D0B00429C8,1,09/ Sept - COA - 14th ,2019-11-21T00:00:00,41000.0,20000.0,2020-09-20T00:00:00,2020-10-10T00:00:00,303.0,
937CC43C4785E4EE6E55F5FFA3E6BC5F,1,,2024-05-30T00:00:00,38000.0,44000.0,2024-06-07T00:00:00,2024-06-08T16:00:00,84.0,
B1435F16EC93ABFB237FAFEB1B912232,1,2203,2022-03-21T00:00:00,130000.0,36000.0,2022-04-06T00:01:00,,84.0,
53C84FCDEA5F406892D471D7478D34CA,1,Traf USG/STS 1-3 June,2021-06-02T00:00:00,38000.0,17000.0,2021-06-01T00:00:00,2021-06-03T16:00:00,72.0,
BDEA0AD71D00DE30244B96E0D474F30A,1,,2018-07-11T00:00:00,,,2019-10-01T00:00:00,2019-10-01T16:00:00,,
65E40BDDD962FC2AB80665FBBA948D1C,1,,2021-09-28T00:00:00,40000.0,17500.0,2021-10-18T00:00:00,2021-10-26T00:00:00,378.0,
99B48A75ABC5D31E27D3316C977A3431,1,ALUNORTE #3,2021-11-08T00:00:00,42000.0,18750.0,2022-08-16T00:00:00,2022-08-20T16:00:00,102.0,
341664BCA5793680CB19DA8C242281C3,1,,2023-03-08T00:00:00,40000.0,32000.0,2023-04-10T00:00:00,2023-04-20T23:59:00,216.0,
648ECB14EDECDB958FE36C4C08BB40EA,1,2301,2023-08-10T00:00:00,,,2023-09-15T00:01:00,2023-09-17T23:59:00,,
3A12628EDEA4D85A4231E7500602E7CE,1,24CVC#1 voy 5,2024-04-12T00:00:00,38000.0,42300.0,2024-04-14T00:00:00,2024-04-16T16:00:00,84.0,
5A8C1294FDEB967CCA2092CE6F29A490,1,,2022-08-18T00:00:00,37000.0,35000.0,2022-08-22T00:00:00,2022-08-24T00:00:00,84.0,
4C889227D2BB27AFF32725E9EC158DDA,1,2205,2022-09-29T00:00:00,140000.0,48500.0,2022-10-08T00:01:00,2022-10-08T23:59:00,84.0,
9431FCA8FDB59ABA3BEF91E4385F3140,1,,2021-08-30T00:00:00,38800.0,22000.0,2021-09-11T00:01:00,2021-09-12T23:59:00,96.0,
A66CB30E1A7A504EB0CD1ACB6A575913,1,2003,2021-04-05T00:00:00,130000.0,28250.0,2021-04-20T00:00:00,2021-04-21T23:59:00,84.0,
681A114C902AA2B94E7407ECEB9F8E04,1,,2021-10-11T00:00:00,18000.0,17500.0,2021-10-18T00:00:00,2021-10-20T23:59:00,240.0,
C0351B19CA316CF27744C65240C0F760,1,,2024-06-14T00:00:00,37000.0,35000.0,2024-06-20T00:01:00,2024-06-22T23:59:00,84.0,
839759D80B554FAD94DB969C15190C8A,1,,2020-01-14T00:00:00,37000.0,21500.0,2020-01-21T00:00:00,2020-01-22T00:00:00,72.0,
8A1AFF1F56DE4E927CBEB75713585C1F,1,08 / Aug,2022-08-19T00:00:00,46000.0,50000.0,2022-09-10T00:00:00,2022-09-16T00:00:00,269.0,
96D538E36EB88ED8F5338290CFEA7EB5,1,2101,2021-01-15T00:00:00,55000.0,18500.0,2021-02-11T00:01:00,,84.0,
B459A70DD9D2FB8B85085C194AE6B6E3,1,01/ Jan - COA 2nd,2021-01-01T00:00:00,41000.0,19500.0,,,351.0,
CE69AD8FE0838DB22D8EF1DF051C1470,1,BB 14th usg -chile/peru,2021-08-11T00:00:00,38000.0,17750.0,2021-08-14T00:00:00,2021-08-14T23:59:00,84.0,
85755803907BC4DCCFDDAE91CFC6DDD4,1,Alumar #5 USG/Braz CSS,2021-11-17T00:00:00,38300.0,19000.0,2022-08-22T00:00:00,2022-09-01T00:00:00,140.0,
85755803907BC4DCCFDDAE91CFC6DDD4,2,Alumar #5 USG/Braz CSS,2021-11-17T00:00:00,38300.0,,,,0.0,
85755803907BC4DCCFDDAE91CFC6DDD4,3,Alumar #5 USG/Braz CSS,2021-11-17T00:00:00,38300.0,,2022-08-22T00:00:00,2022-09-01T16:00:00,0.0,
85755803907BC4DCCFDDAE91CFC6DDD4,4,Alumar #5 USG/Braz CSS,2021-11-17T00:00:00,38300.0,,2022-08-22T00:00:00,2022-09-01T16:00:00,0.0,
85755803907BC4DCCFDDAE91CFC6DDD4,5,Alumar #5 USG/Braz CSS,2021-11-27T00:00:00,38300.0,,2022-08-22T00:00:00,2022-09-01T16:00:00,0.0,
239ED46AF84190AC7C58D4BCC146B056,1,2401,2024-01-02T00:00:00,130000.0,65000.0,2024-01-09T00:00:00,2024-01-10T16:00:00,84.0,
17B2CFD01C3DFC1B115C7AB1D7AF2058,1,,2021-06-14T00:00:00,40000.0,18000.0,2021-07-07T00:00:00,2021-07-17T00:00:00,403.0,
EA7C9C151C3D2F846819CBC4D25B4B9E,1,05/ May,2023-05-29T00:00:00,35000.0,37000.0,2023-05-30T00:00:00,2023-06-01T23:59:00,96.0,
487F07AE6D6E0D3CC872AF2773EFCAAA,1,,2019-10-15T00:00:00,45000.0,22000.0,2019-10-20T00:01:00,2019-10-30T16:00:00,450.0,
8333B60A99A2CC47D8552D9D45D53AD0,1,,2023-04-03T00:00:00,40000.0,34000.0,2023-04-25T00:00:00,2023-05-05T00:00:00,288.0,
E7ED29BC3A04C4E3F44CA4C857D0D633,1,,2021-12-30T00:00:00,140000.0,26500.0,2022-01-09T00:01:00,2021-01-09T23:59:00,84.0,"Laycan is 8-9 tbn1. WS2021 flats apply. Max 140k on o/a at Murmansk, port flat to apply even if STS. All heatining/maintain cargo temp for c/a. Owners option to bunker laden. "
