voyage_id,fixture_display_order,name,quantity,flat_rate,total,remark,is_commission
2982E0F8C0243DCC720917C60DDC72C8,1,Miscellaneous,,-50000.0,-50000.0,PEX deduction for Liverpool,False
2982E0F8C0243DCC720917C60DDC72C8,1,Miscellaneous,,-50000.0,-50000.0,PEX deduction for Portbury,False
2982E0F8C0243DCC720917C60DDC72C8,1,Demurrage,3.504308977777776,18000.0,63077.56159999997,,True
2982E0F8C0243DCC720917C60DDC72C8,1,Rebill:Miscellaneous,,6913.88,6913.88,600 mts Fresh Water,False
2982E0F8C0243DCC720917C60DDC72C8,1,Rebill:Charterer’s Expense,,20132.24,20132.24,,False
4EE6C685CBB1E150B23379F645C9FE19,1,Freight,,950000.0,950000.0,Lumpsum Freight 1:1,True
4EE6C685CBB1E150B23379F645C9FE19,1,Freight,,50000.0,50000.0,Lumpsum Mississippi River (Chalmette),True
4EE6C685CBB1E150B23379F645C9FE19,1,Demurrage,1.9847222,32500.0,64503.4715,Demurrage,True
4EE6C685CBB1E150B23379F645C9FE19,1,Rebill:Charterer’s Expense,,23914.95,23914.95,St. Lucia - port cost --> $50.000,False
4EE6C685CBB1E150B23379F645C9FE19,1,Rebill:Charterer’s Expense,,12742.8,12742.8,Chalmette - shifting tugs,False
4EE6C685CBB1E150B23379F645C9FE19,1,Rebill:Charterer’s Expense,,6169.79,6169.79,Chalmette - shift pilots (FDA),False
4EE6C685CBB1E150B23379F645C9FE19,1,Rebill:Charterer’s Expense,,5124.81,5124.81,Chalmette - shifting (STN2),False
C612188FDB9F0594F1429ABB1FBDE17E,1,Freight,,535000.0,535000.0,Lumpsum Freight 1:2,True
C612188FDB9F0594F1429ABB1FBDE17E,1,Demurrage,5.1326389,19000.0,97520.1391,Demurrage,True
C612188FDB9F0594F1429ABB1FBDE17E,1,Rebill:Miscellaneous,,4029.0,4029.0,"loadline remeasure 2 x USD 1,204.50 euros x 2",False
895F74F35FCF145A8C9770E34FF06475,1,Freight,130000.0,34.17,6329992.5,Flat rate  updated due to change on the additional load port & disport.,True
895F74F35FCF145A8C9770E34FF06475,1,Overage,13122.953999999998,34.17,319493.07845325,,True
895F74F35FCF145A8C9770E34FF06475,1,Rebill:Miscellaneous,,21164.46,21164.46,SPM dues at Balogan,False
895F74F35FCF145A8C9770E34FF06475,1,Bunkers,292.4,612.0,178948.8,VLSFO consumed during cargo heating.,False
895F74F35FCF145A8C9770E34FF06475,1,Bunkers,7.1,612.0,4345.2,Linggi interim port,False
895F74F35FCF145A8C9770E34FF06475,1,Interim Freight,1.2,60000.0,72000.0,Linggi interim port,True
895F74F35FCF145A8C9770E34FF06475,1,Deviation,3.84,60000.0,230400.0,Deviation steaming,True
895F74F35FCF145A8C9770E34FF06475,1,Bunkers,129.0,612.0,78948.0,Deviation steaming bunkers,False
895F74F35FCF145A8C9770E34FF06475,1,Demurrage,69.07847222222222,60000.0,4144708.333333333,,True
E1FE677F7D485CCABD0CE47F8189B9AC,1,Freight,21508.036,26.0,559208.936,,True
E1FE677F7D485CCABD0CE47F8189B9AC,1,Freight,21508.036,1.2,25809.6432,11th May Platts: (490-450) x0.03,True
E1FE677F7D485CCABD0CE47F8189B9AC,1,Demurrage,0.0,22500.0,0.0,,True
E1FE677F7D485CCABD0CE47F8189B9AC,1,Rebill:Insurance,,26616.11,26616.11,,False
E1FE677F7D485CCABD0CE47F8189B9AC,1,Rebill:Charterer’s Expense,,29250.93,29250.93,,False
18913A8D408039297B6EA9566B29C62C,1,Freight,,1000000.0,1000000.0,,True
18913A8D408039297B6EA9566B29C62C,1,Demurrage,4.321180555555556,48000.0,207416.6666666667,,True
CEA59D47A807B3320B9C4B69C5A04465,1,Freight,35000.0,20.71,1721518.75,,True
CEA59D47A807B3320B9C4B69C5A04465,1,,,,0.0,,True
CEA59D47A807B3320B9C4B69C5A04465,1,Demurrage,0.0,40000.0,0.0,,True
74E8116DAB3B129DF5C5A3B5427EE903,1,Freight,,2370000.0,2370000.0,,True
74E8116DAB3B129DF5C5A3B5427EE903,1,Demurrage,11.526388888888889,19750.0,227646.18055555556,,True
74E8116DAB3B129DF5C5A3B5427EE903,1,Interim Freight,11.35,19750.0,224162.5,Additional  Carboneras+Huelva call,True
74E8116DAB3B129DF5C5A3B5427EE903,1,Bunkers,,50335.59,50335.59,Interim Bunker LSGO 87mt,False
74E8116DAB3B129DF5C5A3B5427EE903,1,Bunkers,,368.4,368.4,Interim Bunker LSFO 0.6mt,False
718999922BF32D2C1B76A93807F54B5D,1,Freight,,2903044.96,2903044.96,International  (WS Freight less 1.25 addcom less Cabotage Freight),True
718999922BF32D2C1B76A93807F54B5D,1,Interim Freight,0.6875,75000.0,51562.5,Interim In Port Time,True
718999922BF32D2C1B76A93807F54B5D,1,Bunkers,3.5,589.02,2061.5699999999997,Interim In Port Bunkers - VLSFO,False
718999922BF32D2C1B76A93807F54B5D,1,Demurrage,6.125,75000.0,459375.0,Demurrage,True
718999922BF32D2C1B76A93807F54B5D,1,Rebill:Charterer’s Expense,,21332.41,21332.41,Interim - Maceio FDA,False
718999922BF32D2C1B76A93807F54B5D,2,Freight,,401573.94,401573.94,Cabotage Freight,True
718999922BF32D2C1B76A93807F54B5D,3,Rebill:Charterer’s Expense,,2645.18,2645.18,Rio de Janeiro - wharfage,False
E2A582FCDC6BE67EE52776F3AF2D4D66,1,Freight,,4545000.0,4545000.0,Lumpsum Freight 1:2  Ulsan / Baton Rouge - Houston,True
E2A582FCDC6BE67EE52776F3AF2D4D66,1,Freight,,62500.0,62500.0,Lumpsum Freight - Freeport,True
E2A582FCDC6BE67EE52776F3AF2D4D66,1,Freight,2.0,50000.0,100000.0,LS additional berths in Miss River,True
E2A582FCDC6BE67EE52776F3AF2D4D66,1,Freight,3.0,20000.0,60000.0,LS additional berths Ulsan,True
E2A582FCDC6BE67EE52776F3AF2D4D66,1,Demurrage,7.5820148,37000.0,280534.5476,325/325 mtph 240 hrs calculated - estimated,True
E2A582FCDC6BE67EE52776F3AF2D4D66,1,Miscellaneous,187.3,823.7,154279.01,speed up ULSAN to USG - VLSFO,False
E2A582FCDC6BE67EE52776F3AF2D4D66,1,Bunkers,6.4,1250.0,8000.0,speed up ULSAN to USG - LSMGO,False
E2A582FCDC6BE67EE52776F3AF2D4D66,1,Rebill:Charterer’s Expense,,122046.75,122046.75,New Orleans - Holding Tugs,False
E882521F68AEDFB02FA5AEA042DE53A5,1,Freight,,1825000.0,1825000.0,LS 1:1 Anacortes / Esmeraldas,True
E882521F68AEDFB02FA5AEA042DE53A5,1,Deviation,1.5448718,40000.0,61794.871999999996,Deviation - Time,True
E882521F68AEDFB02FA5AEA042DE53A5,1,Bunkers,27.3,663.0,18099.9,Deviation - VLSFO,False
E882521F68AEDFB02FA5AEA042DE53A5,1,Interim Freight,3.5,40000.0,140000.0,Interim Port - La Libertad - Time,True
E882521F68AEDFB02FA5AEA042DE53A5,1,Bunkers,13.9,663.0,9215.7,Interim Port - La Libertad - VLSFO,False
E882521F68AEDFB02FA5AEA042DE53A5,1,Bunkers,2.1,989.0,2076.9,Interim Port - La Libertad - LSGO,False
E882521F68AEDFB02FA5AEA042DE53A5,1,Demurrage,3.9958333,40000.0,159833.332,Demurrage,True
E882521F68AEDFB02FA5AEA042DE53A5,1,Rebill:Charterer’s Expense,,27571.05,27571.05,Anacortes -Escort Tug - STN-2V,False
E882521F68AEDFB02FA5AEA042DE53A5,1,Rebill:Charterer’s Expense,,23926.61,23926.61,Interim Port Expense - La Libertad,False
E882521F68AEDFB02FA5AEA042DE53A5,1,Rebill:Charterer’s Expense,,5031.15,5031.15,Esmeraldas - wharfage dues on cargo,False
E882521F68AEDFB02FA5AEA042DE53A5,1,Rebill:Charterer’s Expense,,52980.48,52980.48,Esmeraldas - standby tugs,False
C3EB7BE38EAE8FEB5BE1B1785BA1C0F3,1,Freight,40000.0,70.0,2800000.0,,True
651A2DFC3E1D58EEBF51597CCCD4D793,1,Freight,37000.0,16.88,843156.0,,True
651A2DFC3E1D58EEBF51597CCCD4D793,1,Demurrage,7.5,30000.0,225000.0,Estimated demurrage 84 hrs laytime,True
651A2DFC3E1D58EEBF51597CCCD4D793,1,Miscellaneous,,-250.0,-250.0,Carbon emissions reporting,False
4F28BB9467ECBAEFE18AF06ADEDDA5B5,1,Freight,30750.0,46.5,1429875.0,,True
4F28BB9467ECBAEFE18AF06ADEDDA5B5,1,Freight,2250.0,23.25,52312.5,,True
4F28BB9467ECBAEFE18AF06ADEDDA5B5,1,Freight,,130000.0,130000.0,Added for deviation to Parangua,True
4F28BB9467ECBAEFE18AF06ADEDDA5B5,1,Freight,,50000.0,50000.0,Added disport,True
4F28BB9467ECBAEFE18AF06ADEDDA5B5,1,Demurrage,2.197569444444445,18500.0,40655.03472222223,,True
CF5A92474F6510C4B3DCFB2B307E2561,1,Freight,37000.0,11.26,479112.99999999994,,True
CF5A92474F6510C4B3DCFB2B307E2561,1,Demurrage,2.179166666666666,19000.0,41404.16666666665,,True
5CC723801AFFAC939592E9BAFBBDEF06,1,Freight,40000.0,44.0,1760000.0,,True
5CC723801AFFAC939592E9BAFBBDEF06,1,Demurrage,1.308389,22000.0,28784.558,,True
36D21B2795B1B538C34BD0C09E340046,1,Freight,,635000.0,635000.0,,True
36D21B2795B1B538C34BD0C09E340046,1,Demurrage,4.0875,31000.0,126712.50000000001,,True
3F0575AC8C3CE5A3293E169E87CEADBE,1,Freight,41000.0,64.0,2624000.0,$64 pmt ,True
3F0575AC8C3CE5A3293E169E87CEADBE,1,Overage,1248.898,32.0,39964.736,"50% Overage (1,248.898mt)",True
3F0575AC8C3CE5A3293E169E87CEADBE,1,Freight,,165000.0,165000.0,L/S Liverpool,True
3F0575AC8C3CE5A3293E169E87CEADBE,1,Rebill:Miscellaneous,,2415.6,2415.6,AWRP for Indian Ocean transit 31 Dec-03 Jan,False
3F0575AC8C3CE5A3293E169E87CEADBE,1,Rebill:Guards,,6850.0,6850.0,Guards,False
3F0575AC8C3CE5A3293E169E87CEADBE,1,Bunkers,6.4,954.0,6105.6,MGO Bunkers for backload Stearin,False
3F0575AC8C3CE5A3293E169E87CEADBE,1,Bunkers,3.4,591.5,2011.1,VLSFO Bunkers for backload Stearin,False
3F0575AC8C3CE5A3293E169E87CEADBE,1,Miscellaneous,,6000.0,6000.0,1 x Prewash port costs (Rotterdam),False
3F0575AC8C3CE5A3293E169E87CEADBE,1,Demurrage,2.499230333333332,19500.0,48734.991499999975,,True
3F0575AC8C3CE5A3293E169E87CEADBE,1,Demurrage,0.0,19500.0,0.0,Prewash @ Rotterdam (done concurrently with LOADING),True
3F0575AC8C3CE5A3293E169E87CEADBE,1,Demurrage,0.07013889,19500.0,1367.708355,Prewash time @ Liverpool,True
3F0575AC8C3CE5A3293E169E87CEADBE,1,Interim Freight,0.554166667,19500.0,10806.250006499999,Time used for Backload Stearin ,True
3F0575AC8C3CE5A3293E169E87CEADBE,1,Interim Freight,0.460416667,19500.0,8978.1250065,Time used for Discharge Stearin & Prewash,True
3F0575AC8C3CE5A3293E169E87CEADBE,1,Freight,42248.898,1.75,73935.5715,Additional Load port,True
3F0575AC8C3CE5A3293E169E87CEADBE,1,Freight,41000.0,-1.0,-41000.0,Discount for No covid health clearance,True
3F0575AC8C3CE5A3293E169E87CEADBE,1,Freight,1248.898,-0.5,-624.449,Discount for No covid health clearance,True
A833CF18930E64E2A8E905F6892A799D,1,Freight,130000.0,17.26,2384037.5,,True
A833CF18930E64E2A8E905F6892A799D,1,Rebill:Insurance,,4366.41,4366.41,AWRP for charterers account,False
A833CF18930E64E2A8E905F6892A799D,1,Miscellaneous,8.7,579.0,5037.299999999999,VLSFO Bunkers for short speed up,False
A833CF18930E64E2A8E905F6892A799D,1,Rebill:Guards,,38250.0,38250.0,Guards for charterers account,False
A833CF18930E64E2A8E905F6892A799D,1,Demurrage,1.070138888888889,60000.0,64208.333333333336,,True
DE1D78B930CFB790A05124FE65416C73,1,Freight,50000.0,13.74,996150.0,,True
DE1D78B930CFB790A05124FE65416C73,1,Demurrage,4.683333333333334,24000.0,112400.0,,True
DE1D78B930CFB790A05124FE65416C73,1,Rebill:Charterer’s Expense,,9055.6,9055.6,Channel dues ,False
DE1D78B930CFB790A05124FE65416C73,1,Rebill:Charterer’s Expense,,11597.42,11597.42,MNSF dues and dockage ,False
64F612013E31F438FC3D29BDA92FC3A6,1,Freight,145000.0,18.82,1500895.0000000002,,True
64F612013E31F438FC3D29BDA92FC3A6,1,Differential,,76137.38,76137.38,Rotterdam Differential,True
64F612013E31F438FC3D29BDA92FC3A6,1,Bunkers,31.1,388.0,12066.800000000001,Speed Up Bunkers,False
64F612013E31F438FC3D29BDA92FC3A6,1,Demurrage,0.0,30000.0,0.0,,True
64F612013E31F438FC3D29BDA92FC3A6,1,Rebill:Charterer’s Expense,,2033.76,2033.76,Dockage Rotterdam,False
15F3B33A053BC1D79977615972AAA4B7,1,Freight,,4250000.0,4250000.0,,True
15F3B33A053BC1D79977615972AAA4B7,1,Rebill:Insurance,,25000.0,25000.0,AWRP for charterers account,False
15F3B33A053BC1D79977615972AAA4B7,1,Demurrage,18.279166666666665,60000.0,1096750.0,,True
A0B05E14B72C5C9A6EAAE7CA796B8204,1,Freight,55000.0,18.9,1195424.9999999998,Flat rate updated due to route updated.,True
A0B05E14B72C5C9A6EAAE7CA796B8204,1,Rebill:Charterer’s Expense,,2031.92,2031.92,,False
A0B05E14B72C5C9A6EAAE7CA796B8204,1,Demurrage,2.947916666666667,21750.0,64117.18750000001,,True
A0B05E14B72C5C9A6EAAE7CA796B8204,1,Rebill:Charterer’s Expense,,43021.91,43021.91,,False
CF5993A746A9781BF3D1FD4CE1FB44E8,1,Freight,,1000000.0,1000000.0,Lumpsum Freight,True
CF5993A746A9781BF3D1FD4CE1FB44E8,1,Miscellaneous,,-250.0,-250.0,CO2 Emissions Data Collection Clause,False
CF5993A746A9781BF3D1FD4CE1FB44E8,1,Demurrage,4.0090278,40000.0,160361.112,Demurrage,True
B1435F16EC93ABFBF839FF70B44C18EF,1,Freight,39035.97,32.5,1268669.0250000001,$32/50/mt St. Rose/Rotterdam,True
B1435F16EC93ABFBF839FF70B44C18EF,1,Freight,,100000.0,100000.0,LS additional port - Thames,True
B1435F16EC93ABFBF839FF70B44C18EF,1,Freight,,90000.0,90000.0,LS additional port - Amsterdam,True
B1435F16EC93ABFBF839FF70B44C18EF,1,Freight,,110000.0,110000.0,LS additional port - Immingham,True
B1435F16EC93ABFBF839FF70B44C18EF,1,Demurrage,8.0645833,19500.0,157259.37435000003,Demuirrage,True
B1435F16EC93ABFBF839FF70B44C18EF,1,Deviation,0.4615385,19500.0,9000.000750000001, deviation - 2nd call to Amsterdam,True
B1435F16EC93ABFBF839FF70B44C18EF,1,Bunkers,10.8,894.31,9658.548,deviation bunkers,False
B1435F16EC93ABFBF839FF70B44C18EF,1,Interim Freight,5.2291667,19500.0,101968.75065,time in port 2nd Amsterdam call,True
B1435F16EC93ABFBF839FF70B44C18EF,1,Bunkers,28.8,894.31,25756.128,In Port Cons 2nd call Amsterdam,False
B1435F16EC93ABFBF839FF70B44C18EF,1,Rebill:Charterer’s Expense,,177389.4,177389.4,St. Rose - hold in tugs,False
B1435F16EC93ABFBF839FF70B44C18EF,1,Rebill:Miscellaneous,,4350.0,4350.0,ISPS charge St Rose,False
C53FB30F82D512F6CC179EBE59C229DA,1,Freight,140000.0,17.6,665280.0,,True
C53FB30F82D512F6CC179EBE59C229DA,1,Differential,,596608.29,596608.29,Differential for Suez,False
C53FB30F82D512F6CC179EBE59C229DA,1,Rebill:Charterer’s Expense,,151326.39,151326.39,Interim port for charters account,False
C53FB30F82D512F6CC179EBE59C229DA,1,Rebill:Insurance,,79010.36,79010.36,AWRP final,False
C53FB30F82D512F6CC179EBE59C229DA,1,Interim Freight,6.125,23000.0,140875.0,Deviation to intermim port TIME,True
C53FB30F82D512F6CC179EBE59C229DA,1,Bunkers,36.3,571.0,20727.3,Speed up until Taranto,False
C53FB30F82D512F6CC179EBE59C229DA,1,Bunkers,42.6,571.0,24324.600000000002,LSFO for interim,False
C53FB30F82D512F6CC179EBE59C229DA,1,Bunkers,49.9,732.0,36526.799999999996,MGO for interim,False
C53FB30F82D512F6CC179EBE59C229DA,1,Demurrage,2.470833333333333,23000.0,56829.166666666664,,True
F07C63363AA52CE4365CA914ACADF85C,1,Freight,130000.0,25.68,1218516.0,,True
F07C63363AA52CE4365CA914ACADF85C,1,Deviation,1.26,27500.0,34650.0,Deviation + wait to Ceuta,True
F07C63363AA52CE4365CA914ACADF85C,1,Deviation,14.3,365.0,5219.5,Deviation + wait bunkers Ceuta,False
F07C63363AA52CE4365CA914ACADF85C,1,Rebill:Charterer’s Expense,,25049.34,25049.34,,False
F07C63363AA52CE4365CA914ACADF85C,1,Demurrage,5.729166666666668,27500.0,157552.08333333337,,True
F07C63363AA52CE4365CA914ACADF85C,1,Miscellaneous,15.5,504.0,7812.0,,False
F07C63363AA52CE4365CA914ACADF85C,1,Rebill:Charterer’s Expense,,13659.35,13659.35,Harbor dues ,False
72F12CF851B8A82FCBB64ED81F14A770,1,Freight,130000.0,12.4,1612000.0,Bss OCTP terminal - Madre de Deus + Lightering position,True
72F12CF851B8A82FCBB64ED81F14A770,1,Bunkers,0.6,545.0,327.0,HFO used for cargo heating,False
72F12CF851B8A82FCBB64ED81F14A770,1,Bunkers,15.0,544.0,8160.0,VLSFO used for cargo heating,False
72F12CF851B8A82FCBB64ED81F14A770,1,Bunkers,0.2,740.0,148.0,MGO consumed for speed up ,False
72F12CF851B8A82FCBB64ED81F14A770,1,Bunkers,30.9,545.0,16840.5,HFO used for speeding up,False
72F12CF851B8A82FCBB64ED81F14A770,1,Demurrage,18.911805555555556,47000.0,888854.8611111111,,True
72F12CF851B8A82FCBB64ED81F14A770,1,Miscellaneous,130000.0,0.15,19500.0,Difference of 12.40 and 12.55 flat rate,True
72F12CF851B8A82FCBB64ED81F14A770,1,Rebill:Charterer’s Expense,,12710.51,12710.51,Canal Tolls @ Madre de Deus,False
63EDDD459C2B17D9599D6F9DB1AB3B90,1,Freight,,1920000.0,1920000.0,Lumpsum Freight 1:1 Baytown/Chimbote NSOBI of Conchan),True
63EDDD459C2B17D9599D6F9DB1AB3B90,1,Freight,3.0,60000.0,180000.0,"LS $60,000 x 3 additional ports Chile (Mollendo, La Pampilla, Callao)",True
63EDDD459C2B17D9599D6F9DB1AB3B90,1,Demurrage,8.1159722,28000.0,227247.2216,Demurrage,True
63EDDD459C2B17D9599D6F9DB1AB3B90,1,Miscellaneous,0.6291667,28000.0,17616.6676,Panama Canal Waiting Time ----> 24 hrs,True
63EDDD459C2B17D9599D6F9DB1AB3B90,1,Rebill:Charterer’s Expense,,20000.0,20000.0,Panama Canal Booking (50%),False
FF61401FC10F1C32D1936FE7D2D62377,1,Freight,,1975000.0,1975000.0,,True
FF61401FC10F1C32D1936FE7D2D62377,1,Rebill:Cleaning Cost,,0.0,0.0,,False
FF61401FC10F1C32D1936FE7D2D62377,1,Miscellaneous,14.8,493.0,7296.400000000001,VLSFO bunkers for chrtrs account speed up to Malta,False
FF61401FC10F1C32D1936FE7D2D62377,1,Miscellaneous,2.6,532.0,1383.2,LSMGO bunker for chrtrs account speed up to Malta,False
FF61401FC10F1C32D1936FE7D2D62377,1,Miscellaneous,121.8,532.0,64797.6,LSMGO bunker for cleaning/purging deslopping,False
FF61401FC10F1C32D1936FE7D2D62377,1,Miscellaneous,0.3944,27000.0,10648.8,Time lost due to charterers instructing us not to clean ,False
FF61401FC10F1C32D1936FE7D2D62377,1,Interim Freight,2.45,27000.0,66150.0,Time for interim port Djibouti,True
FF61401FC10F1C32D1936FE7D2D62377,1,Interim Freight,33.2,493.0,16367.600000000002,VLSFO bunkers for interim port Djibouti,False
FF61401FC10F1C32D1936FE7D2D62377,1,Miscellaneous,136.3,493.0,67195.90000000001,VLSFO consumption for heating,False
FF61401FC10F1C32D1936FE7D2D62377,1,Rebill:Insurance,,25469.11,25469.11,,False
FF61401FC10F1C32D1936FE7D2D62377,1,Bunkers,5.2,493.0,2563.6,VLSFO Malta discharge ,False
FF61401FC10F1C32D1936FE7D2D62377,1,Interim Freight,1.87,27000.0,50490.0,Interim port Sohar,True
FF61401FC10F1C32D1936FE7D2D62377,1,Bunkers,27.6,493.0,13606.800000000001,Bunkers for interim port Sohar,False
FF61401FC10F1C32D1936FE7D2D62377,1,Interim Freight,1.89,27000.0,51030.0,Interim port Fujairah,True
FF61401FC10F1C32D1936FE7D2D62377,1,Bunkers,19.8,493.0,9761.4,Bunkers for interim port Fujairah,False
FF61401FC10F1C32D1936FE7D2D62377,1,Demurrage,10.641666666666667,27000.0,287325.0,Rotterdam + Malta + Last Sohar ,True
FF61401FC10F1C32D1936FE7D2D62377,1,Rebill:Guards,,6650.0,6650.0,,False
FF61401FC10F1C32D1936FE7D2D62377,1,Rebill:Insurance,,1421.34,1421.34,,False
FF61401FC10F1C32D1936FE7D2D62377,1,Rebill:Charterer’s Expense,,1535.31,1535.31,,False
DE49B4B5CF8635C02176A29545BA609E,1,Freight,150000.0,7.97,1015696.7999999999,WS Freight,True
DE49B4B5CF8635C02176A29545BA609E,1,Freight,-0.0225,1015696.8,-22853.178,COA Discount,False
DE49B4B5CF8635C02176A29545BA609E,1,Demurrage,2.566666666666666,31250.0,80208.33333333331,,True
DE49B4B5CF8635C02176A29545BA609E,1,Demurrage,-0.0225,95442.71,-2147.460975,COA discount,False
F3E3624EA450D54929F72FA4F254B045,1,Freight,,705000.0,705000.0,,True
F3E3624EA450D54929F72FA4F254B045,1,Demurrage,0.970138888888889,24000.0,23283.333333333336,,True
4F60B7FBD4240E6392ACF76EC82F9E0B,1,Freight,,1281812.84,1281812.84,"Freight (38,000 x $22.08 x WS185) Overage 2,450.159 x 22.08 x WS92.5",True
4F60B7FBD4240E6392ACF76EC82F9E0B,1,Demurrage,10.9305556,20500.0,224076.3898,Demurrage,True
4F60B7FBD4240E6392ACF76EC82F9E0B,2,Freight,,320453.21,320453.21,"Cabotage Freight (38,000 x $22.08 x W185.0) Overage (2,450.159 x 22.08 x W92.5)",True
4F60B7FBD4240E6392ACF76EC82F9E0B,3,Rebill:Charterer’s Expense,,4221.51,4221.51,Santos - dockage,False
4F60B7FBD4240E6392ACF76EC82F9E0B,3,Rebill:Charterer’s Expense,,2314.98,2314.98,Rio de Janiero - dockage & pilotage due sailing cancellation,False
A678D015AECA2995C965DBE1D75FB47F,1,Freight,,615000.0,615000.0,Lumpsum Freight 1:1 Corpus Christi/Pt. A Pierre,True
A678D015AECA2995C965DBE1D75FB47F,1,Demurrage,4.5815972,21000.0,96213.5412,Demurrage (includes time at interim ports),True
A678D015AECA2995C965DBE1D75FB47F,1,Interim Freight,0.5807692,21000.0,12196.153199999999,Interim -  Deviation - Time,True
A678D015AECA2995C965DBE1D75FB47F,1,Bunkers,8.4,736.52,6186.768,Interim - Deviation - VLSFO,False
A678D015AECA2995C965DBE1D75FB47F,1,Bunkers,1.6,906.02,1449.632,Interim - Deviation - LSMGO,False
A678D015AECA2995C965DBE1D75FB47F,1,Bunkers,6.5,906.02,5889.13,Interim - In Port St. Croix - LSMGO,False
A678D015AECA2995C965DBE1D75FB47F,1,Bunkers,3.8,736.52,2798.776,Interim - In Port OS Grenada - VLSFO,False
A678D015AECA2995C965DBE1D75FB47F,1,Bunkers,1.0,906.02,906.02,Interim - In Port OS Grenada - LSMGO,False
A678D015AECA2995C965DBE1D75FB47F,1,Rebill:Charterer’s Expense,,52390.5,52390.5,St. Croix FDA expense,False
A678D015AECA2995C965DBE1D75FB47F,1,Bunkers,1.7,736.52,1252.0839999999998,VLSFO Recirculate cargo during passage St. Croix/OS Grenada,False
A678D015AECA2995C965DBE1D75FB47F,1,Bunkers,0.2,906.02,181.204,LSMGO Recirculate cargo during passage St. Croix/OS Grenada,False
A678D015AECA2995C965DBE1D75FB47F,1,Rebill:Charterer’s Expense,,11959.2,11959.2,Corpus Christi - dockage,False
A62C3C1655BC456325F0E18E613F9BBF,1,Freight,37000.0,14.18,1573980.0,Freight,True
A62C3C1655BC456325F0E18E613F9BBF,1,Rebill:Miscellaneous,,4249.48,4249.48,Dues for charts acc in Skikda (WS Item),False
A62C3C1655BC456325F0E18E613F9BBF,1,Demurrage,0.1618055555555555,50000.0,8090.277777777776,,True
71D6C94E8B469F55FFDC9172C3109FEB,1,Freight,,360000.0,360000.0,,True
71D6C94E8B469F55FFDC9172C3109FEB,1,Demurrage,8.088888888888889,26000.0,210311.1111111111,,True
71D6C94E8B469F55FFDC9172C3109FEB,1,Rebill:Charterer’s Expense,,253.59,253.59,Towage Shifting,False
71D6C94E8B469F55FFDC9172C3109FEB,1,Rebill:Charterer’s Expense,,8102.12,8102.12,Yusu - Shifting - STN-240568-4V,False
A6972D47926FEF4047E3FA652CB1F9A2,1,Freight,135000.0,23.98,1942380.0,,True
A6972D47926FEF4047E3FA652CB1F9A2,1,Differential,,851027.47,851027.47,Suez Fixed Differential,True
A6972D47926FEF4047E3FA652CB1F9A2,1,Differential,135954.86,0.27,36707.8122,Saudi Arabia Fixed Differential,True
A6972D47926FEF4047E3FA652CB1F9A2,1,Overage,954.86,23.98,6869.262839999999,,True
A6972D47926FEF4047E3FA652CB1F9A2,1,Demurrage,1.625694444444444,42500.0,69092.01388888888,,True
B76B7FFEFD24E268345F80BC2E96F7DA,1,Hire,5.603472222222222,125000.0,700434.0277777778,,True
B76B7FFEFD24E268345F80BC2E96F7DA,1,Bunkers,90.1,1120.0,100912.0,MGO Bunker Used for during TC,False
986CC33072B73394872D78B7A28444FB,1,Freight,150000.0,8.61,1678950.0,,True
986CC33072B73394872D78B7A28444FB,1,Demurrage,0.714583333333334,54000.0,38587.50000000004,,True
2AE2F5054CF40F603AACD9A4C65EE7B4,1,Hire,5.7284722,58500.0,335115.6237,1st Hire - From 25 Apr 06:30 UTC to 30 Apr 23:59,True
2AE2F5054CF40F603AACD9A4C65EE7B4,1,Bunkers,225.6,667.5,150588.0,VLSFO at Delivery ,False
2AE2F5054CF40F603AACD9A4C65EE7B4,1,Bunkers,554.0,436.3,241710.2,HSFO at Delivery ,False
2AE2F5054CF40F603AACD9A4C65EE7B4,1,Bunkers,290.7,825.3,239914.71,MGO at Delivery ,False
2AE2F5054CF40F603AACD9A4C65EE7B4,1,Bunkers,100.0,861.5,86150.0,MGO at Delivery ,False
2AE2F5054CF40F603AACD9A4C65EE7B4,1,Hire,31.0,58500.0,1813500.0,2nd Hire - From 01 May to 31 May,True
2AE2F5054CF40F603AACD9A4C65EE7B4,1,Hire,30.0,58500.0,1755000.0,3rd Hire - 6/1/24 to 6/30/24,True
2AE2F5054CF40F603AACD9A4C65EE7B4,1,Hire,31.0,58500.0,1813500.0,4th Hire - 7/1 - 7/31/24,True
2AE2F5054CF40F603AACD9A4C65EE7B4,1,Hire,31.0,58500.0,1813500.0,5th hire:  8/1 - 8/31/24,True
2AE2F5054CF40F603AACD9A4C65EE7B4,1,Hire,30.0,58500.0,1755000.0,6th hire:  9/1 - 9/30/24,True
2AE2F5054CF40F603AACD9A4C65EE7B4,1,Rebill:Charterer’s Expense,,72267.0,72267.0,DAC -Direct Actionable cover,False
2AE2F5054CF40F603AACD9A4C65EE7B4,1,,,10000.0,10000.0,,False
2AE2F5054CF40F603AACD9A4C65EE7B4,1,,,12300.0,12300.0,,False
2AE2F5054CF40F603AACD9A4C65EE7B4,1,Hire,-1.3742722000000072,58500.0,-80394.92370000042,Balance Hire to go after 9/30/24,True
AFB7F6E535D053E0677F8798E46C5CD2,1,Freight,37000.0,5.63,244764.25,,True
