voyage_id,fixture_display_order,commission_type,org_group,org_name,external_id,rate
C54A2E094A8384E884D115E22AD5AB13,1,Broker,,,,0.0
C54A2E094A8384E884D115E22AD5AB13,1,Agent,Stena Bulk,,,2.0
C54A2E094A8384E884D115E22AD5AB13,1,Co Broker,,,,0.0
CE69AD8FE0838DB2A3979767FF2362F9,1,Charterer,J Global E,J. Global Energy,10296,1.25
CE69AD8FE0838DB2A3979767FF2362F9,1,Broker,Brazilship,Brazilship/Scanbrasil Comercio Maritimo Ltda,105097,1.25
CE69AD8FE0838DB2A3979767FF2362F9,1,Agent,Stena Bulk,,,2.0
CE69AD8FE0838DB2A3979767FF2362F9,1,Co Broker,,,,0.0
CE69AD8FE0838DB2A3979767FF2362F9,2,Charterer,Zemax Log So,ZEMAX SERVIÇOS MARÍTIMOS LTDA,10303,0.0
CE69AD8FE0838DB2A3979767FF2362F9,2,Broker,Brazilship,Brazilship/Scanbrasil Comercio Maritimo Ltda,105097,1.25
CE69AD8FE0838DB2A3979767FF2362F9,2,Agent,Stena Bulk,,,2.0
CE69AD8FE0838DB2A3979767FF2362F9,2,Co Broker,,,,0.0
CE69AD8FE0838DB2A3979767FF2362F9,3,Charterer,Ref. de Mang,Refinaria de Petroleos de Manguinhos,10125,1.25
CE69AD8FE0838DB2A3979767FF2362F9,3,Broker,Brazilship,Brazilship/Scanbrasil Comercio Maritimo Ltda,105097,1.25
CE69AD8FE0838DB2A3979767FF2362F9,3,Agent,Stena Bulk,,,2.0
CE69AD8FE0838DB2A3979767FF2362F9,3,Co Broker,,,,0.0
CE69AD8FE0838DB2A3979767FF2362F9,4,Charterer,Axa Oil Petr,Axa Oil Petroleo ltda,10192,1.25
CE69AD8FE0838DB2A3979767FF2362F9,4,Broker,Brazilship,,,1.25
CE69AD8FE0838DB2A3979767FF2362F9,4,Agent,Stena Bulk,,,2.0
CE69AD8FE0838DB2A3979767FF2362F9,4,Co Broker,,,,0.0
BEAEF4B56052E35E58023CF3D468ED2D,1,Charterer,REPSOL,"Repsol Trading USA, LLC",10421,2.5
BEAEF4B56052E35E58023CF3D468ED2D,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
BEAEF4B56052E35E58023CF3D468ED2D,1,Agent,Stena Bulk,,,2.0
BEAEF4B56052E35E58023CF3D468ED2D,1,Co Broker,,,,0.0
CF651AF344F7A0E98B712CCB56E5CA80,1,Charterer,NESTE,,,1.25
CF651AF344F7A0E98B712CCB56E5CA80,1,Broker,Clarkson,,,1.25
CF651AF344F7A0E98B712CCB56E5CA80,1,Agent,Stena Bulk,,,2.0
CF651AF344F7A0E98B712CCB56E5CA80,1,Co Broker,,,,0.0
0D52F7F4D1F8980C9B414A95C5ABF589,1,Charterer,MERCURIA,Mercuria Energy Trading SA,10053,2.5
0D52F7F4D1F8980C9B414A95C5ABF589,1,Broker,Galbraiths,Galbraiths LTD,,1.25
0D52F7F4D1F8980C9B414A95C5ABF589,1,Agent,,,,0.0
0D52F7F4D1F8980C9B414A95C5ABF589,1,Co Broker,,,,0.0
77D54450950FF3869521313B85792266,1,Charterer,NESTE,Neste Shipping Oy,10115,1.25
77D54450950FF3869521313B85792266,1,Broker,Eastport Cha,Eastport Chartering Pte Ltd,,1.25
77D54450950FF3869521313B85792266,1,Agent,Stena Bulk,,,2.0
77D54450950FF3869521313B85792266,1,Co Broker,,,,0.0
77D54450950FF3869521313B85792266,2,Charterer,Louis Dreyfu,Louis Dreyfus Company Freight Asia Pte Ltd,10215,2.5
77D54450950FF3869521313B85792266,2,Broker,Clarkson,,,2.5
77D54450950FF3869521313B85792266,2,Agent,Stena Bulk,,,2.0
77D54450950FF3869521313B85792266,2,Co Broker,,,,0.0
42E22DB0C9667025D878DC22ADC60F61,1,Charterer,NESTE,Neste Shipping Oy,10115,1.25
42E22DB0C9667025D878DC22ADC60F61,1,Broker,Steem 1960,Steem 1960 Singapore Pte Ltd,50088,1.25
42E22DB0C9667025D878DC22ADC60F61,1,Agent,Stena Bulk,,,2.0
42E22DB0C9667025D878DC22ADC60F61,1,Co Broker,,,,0.0
235B33558EDF08D570FE72F02B50EFB3,1,Charterer,Alcoa,Alcoa Aluminio S.A.,10108,0.0
235B33558EDF08D570FE72F02B50EFB3,1,Broker,Netco,Netco,50078,1.25
235B33558EDF08D570FE72F02B50EFB3,1,Agent,Stena Bulk,,,2.0
235B33558EDF08D570FE72F02B50EFB3,1,Co Broker,,,,0.0
6FDCBDCE1A2CD19F4E665E754F2F77FD,1,Charterer,CHEVRON,Chevron International Tankship Limited,10109,2.5
6FDCBDCE1A2CD19F4E665E754F2F77FD,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
6FDCBDCE1A2CD19F4E665E754F2F77FD,1,Agent,Stena Bulk,,,2.0
6FDCBDCE1A2CD19F4E665E754F2F77FD,1,Co Broker,,,,0.0
382AC0EFF5DCCD826E5C2D081B0192CA,1,Charterer,CHEVRON,Chevron International Tankship Limited,10109,2.5
382AC0EFF5DCCD826E5C2D081B0192CA,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
382AC0EFF5DCCD826E5C2D081B0192CA,1,Agent,Stena Bulk,,,1.0
382AC0EFF5DCCD826E5C2D081B0192CA,1,Co Broker,,,,0.0
4B6355915421118A8CD264899BFE0876,1,Charterer,Olam Global,Olam Global Agri Pte. Ltd,10454,1.25
4B6355915421118A8CD264899BFE0876,1,Broker,Odin,ODIN MARINE GROUP LLC,101591,1.25
4B6355915421118A8CD264899BFE0876,1,Agent,Stena Bulk,,,2.0
4B6355915421118A8CD264899BFE0876,1,Co Broker,,,,0.0
D507929F4387A142939AE093266AC467,1,Charterer,VALERO,Valero Energy LTD,10078,2.5
D507929F4387A142939AE093266AC467,1,Broker,BRS,BRS Shipping Pte Ltd,52185,1.25
D507929F4387A142939AE093266AC467,1,Agent,Stena Bulk,,,2.0
D507929F4387A142939AE093266AC467,1,Co Broker,,,,0.0
0E65343A82514C88D4E2DDAAD63F5405,1,Charterer,Bunge,Bunge SA,10179,2.5
0E65343A82514C88D4E2DDAAD63F5405,1,Broker,RVB Shipbrok,,,1.25
0E65343A82514C88D4E2DDAAD63F5405,1,Agent,Stena Bulk,,,2.0
0E65343A82514C88D4E2DDAAD63F5405,1,Co Broker,,,,0.0
A3FCB72E20B08FE10AE883431B89B483,1,Charterer,Louis Dreyfu,,,2.5
A3FCB72E20B08FE10AE883431B89B483,1,Broker,BRS,,,1.25
A3FCB72E20B08FE10AE883431B89B483,1,Agent,Stena Bulk,,,2.0
A3FCB72E20B08FE10AE883431B89B483,1,Co Broker,,,,0.0
33E6A231F55E1030381E7EE06FB9E7FB,1,Charterer,TRICON,Tricon Energy Ltd.,10121,2.5
33E6A231F55E1030381E7EE06FB9E7FB,1,Broker,Lighthouse,Lighthouse Chartering LLC,50092,2.5
33E6A231F55E1030381E7EE06FB9E7FB,1,Agent,Stena Bulk,,,2.0
33E6A231F55E1030381E7EE06FB9E7FB,1,Co Broker,,,,0.0
EF2AC32A9F4AC4AA6BFC2815FE37178A,1,Charterer,Alumina do N,Alumina do Norte do Brasil S/A,10170,0.0
EF2AC32A9F4AC4AA6BFC2815FE37178A,1,Broker,Netco,Netco,50078,1.25
EF2AC32A9F4AC4AA6BFC2815FE37178A,1,Agent,Stena Bulk,,,2.0
EF2AC32A9F4AC4AA6BFC2815FE37178A,1,Co Broker,,,,0.0
6806EDBA29894F60B0EB2A9533E6457D,1,Charterer,CHEVRON,Chevron International Tankship Limited,10109,2.5
6806EDBA29894F60B0EB2A9533E6457D,1,Broker,Gulfstream,Gulfstream Tanker Chartering LLC,104843,1.25
6806EDBA29894F60B0EB2A9533E6457D,1,Agent,,,,0.0
6806EDBA29894F60B0EB2A9533E6457D,1,Co Broker,,,,0.0
CEF3067C99C4218B23A52D66D850049B,1,Charterer,Hengyi,Hengyi Logistics International Pte Ltd,10223,2.5
CEF3067C99C4218B23A52D66D850049B,1,Broker,Vantage Ship,,,1.25
CEF3067C99C4218B23A52D66D850049B,1,Agent,Stena Bulk,,,2.0
CEF3067C99C4218B23A52D66D850049B,1,Co Broker,,,,0.0
639BB01715DBC4C4281C2428CA59768D,1,Charterer,Ecopetrol,Ecopetrol SA,10037,2.5
639BB01715DBC4C4281C2428CA59768D,1,Broker,Gibson,E.A.Gibson Shipbrokers Ltd,103726,1.25
639BB01715DBC4C4281C2428CA59768D,1,Agent,Stena Bulk,,,2.0
639BB01715DBC4C4281C2428CA59768D,1,Co Broker,,,,0.0
360A7698BDA022FCAEA6E3DD8917CD87,1,Charterer,Marquis Ener,Marquis Energy Global Pte. Ltd.,10363,2.5
360A7698BDA022FCAEA6E3DD8917CD87,1,Broker,Pole Shippin,Pole Shipping S.A.,52072,1.25
360A7698BDA022FCAEA6E3DD8917CD87,1,Agent,Stena Bulk,,,2.0
360A7698BDA022FCAEA6E3DD8917CD87,1,Co Broker,,,,0.0
749043BE0CB63655FAE6F48F0E9EABBE,1,Charterer,CHEVRON,Chevron International Tankship Limited,10109,2.5
749043BE0CB63655FAE6F48F0E9EABBE,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
749043BE0CB63655FAE6F48F0E9EABBE,1,Agent,Stena Bulk,,,1.0
749043BE0CB63655FAE6F48F0E9EABBE,1,Co Broker,,,,0.0
7B4DA54E2338E7FECDE348428F38D4B0,1,Charterer,NESTE,Neste Oil Singapore Pte Ltd,10023,1.25
7B4DA54E2338E7FECDE348428F38D4B0,1,Broker,Clarkson,Clarkson Shipping Service USA Inc,103582,1.25
7B4DA54E2338E7FECDE348428F38D4B0,1,Agent,Stena Bulk,,,2.0
7B4DA54E2338E7FECDE348428F38D4B0,1,Co Broker,,,,0.0
7B4DA54E2338E7FECDE348428F38D4B0,2,Charterer,NESTE,Neste Shipping Oy,10115,1.25
7B4DA54E2338E7FECDE348428F38D4B0,2,Broker,Clarkson,Clarkson Shipping Service USA Inc,103582,1.25
7B4DA54E2338E7FECDE348428F38D4B0,2,Agent,Stena Bulk,,,2.0
7B4DA54E2338E7FECDE348428F38D4B0,2,Co Broker,,,,0.0
8C81CE3974A9207220398D064F1CBEBF,1,Charterer,Phillips 66,Phillips 66 Company,10018,2.5
8C81CE3974A9207220398D064F1CBEBF,1,Broker,,,,0.0
8C81CE3974A9207220398D064F1CBEBF,1,Agent,Stena Bulk,,,2.0
8C81CE3974A9207220398D064F1CBEBF,1,Co Broker,,,,0.0
5CC723801AFFAC930EFD1661AC57E0F2,1,Charterer,Mitsubishi,Mitsubishi Corporation,10171,0.0
5CC723801AFFAC930EFD1661AC57E0F2,1,Broker,Signal Chart,Signal Chartering Ptd Ltd,50117,2.5
5CC723801AFFAC930EFD1661AC57E0F2,1,Agent,,,,2.0
5CC723801AFFAC930EFD1661AC57E0F2,1,Co Broker,,,,0.0
B43197F6B14945B7CB8DC376246FC40D,1,Charterer,ST,ST Shipping & Transport Pte Ltd,10203,2.5
B43197F6B14945B7CB8DC376246FC40D,1,Broker,Galbraiths,Galbraiths LTD,,1.25
B43197F6B14945B7CB8DC376246FC40D,1,Agent,Stena Bulk,,,2.0
B43197F6B14945B7CB8DC376246FC40D,1,Co Broker,,,,0.0
A29AF9076D787092989014ECB16FB434,1,Charterer,TOTAL,Chartering & Shipping Services S.A.,10017,2.5
A29AF9076D787092989014ECB16FB434,1,Broker,AFFINITY,,,1.25
A29AF9076D787092989014ECB16FB434,1,Agent,Stena Bulk,,,2.0
A29AF9076D787092989014ECB16FB434,1,Co Broker,,,,0.0
913FA29BC52C06564C2879B40305CC0B,1,Charterer,Ampol,,,2.5
913FA29BC52C06564C2879B40305CC0B,1,Broker,Vantage Ship,,,1.25
913FA29BC52C06564C2879B40305CC0B,1,Agent,Stena Bulk,,,2.0
913FA29BC52C06564C2879B40305CC0B,1,Co Broker,,,,0.0
EB4C8654067792F84652F487C32D5346,1,Charterer,Hartree Part,Hartree Partners LP,10146,0.0
EB4C8654067792F84652F487C32D5346,1,Broker,Clarkson,Clarkson Platou Shipping Services USA LLC,103582,1.25
EB4C8654067792F84652F487C32D5346,1,Agent,Stena Bulk,,,2.0
EB4C8654067792F84652F487C32D5346,1,Co Broker,,,,0.0
22DFDE403F148EF5F778B461183F03CB,1,Charterer,SHELL,Shell Trading Rotterdam BV,10207,2.5
22DFDE403F148EF5F778B461183F03CB,1,Broker,Howe Robinso,Howe Robinson Partners (UK) Ltd,51508,1.25
22DFDE403F148EF5F778B461183F03CB,1,Agent,Stena Bulk,,,2.0
22DFDE403F148EF5F778B461183F03CB,1,Co Broker,,,,0.0
8CC2E0735B0FCF43DC11CB945B87ED50,1,Charterer,CHEVRON,Chevron International Tankship Limited,10109,2.5
8CC2E0735B0FCF43DC11CB945B87ED50,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
8CC2E0735B0FCF43DC11CB945B87ED50,1,Agent,Stena Bulk,,,1.0
8CC2E0735B0FCF43DC11CB945B87ED50,1,Co Broker,,,,0.0
9AE7500F01EAC2D8E204E2A39703DCE0,1,Charterer,Union Mariti,UNION GLORY LIMITED,10422,0.0
9AE7500F01EAC2D8E204E2A39703DCE0,1,Broker,Galbraiths,,,1.25
9AE7500F01EAC2D8E204E2A39703DCE0,1,Agent,Stena Bulk,,,2.0
9AE7500F01EAC2D8E204E2A39703DCE0,1,Co Broker,,,,0.0
3DDF1360802F78451489E4EF2DE5D855,1,Charterer,Hartree Part,Hartree Partners LP,10146,0.0
3DDF1360802F78451489E4EF2DE5D855,1,Broker,Clarkson,Clarkson Platou Shipping Services USA LLC,103582,1.25
3DDF1360802F78451489E4EF2DE5D855,1,Agent,Stena Bulk,,,2.0
3DDF1360802F78451489E4EF2DE5D855,1,Co Broker,,,,0.0
1D91F8D09B381426050FA66B8906C44A,1,Charterer,Petroleos De,"Petroleos Del Norte, S.A. (Petronor)",10417,2.5
1D91F8D09B381426050FA66B8906C44A,1,Broker,Madrid Shipp,,,1.25
1D91F8D09B381426050FA66B8906C44A,1,Agent,,,,0.0
1D91F8D09B381426050FA66B8906C44A,1,Co Broker,,,,0.0
E2A582FCDC6BE67E16EC64C22595E072,1,Charterer,Proman Group,Proman Shipping AG,10259,2.5
E2A582FCDC6BE67E16EC64C22595E072,1,Broker,Netco,Netco,50078,1.25
E2A582FCDC6BE67E16EC64C22595E072,1,Agent,Stena Bulk,,,2.0
E2A582FCDC6BE67E16EC64C22595E072,1,Co Broker,,,,0.0
BB9129CFB6750C4415CFD3909AB45174,1,Charterer,ST,"ST Shipping & Transport PTE LTD, as agents for Glencore Ltd.",10403,2.5
BB9129CFB6750C4415CFD3909AB45174,1,Broker,Braemar,Braemar ACM Shipbroking Ltd,103663,1.25
BB9129CFB6750C4415CFD3909AB45174,1,Agent,,,,0.0
BB9129CFB6750C4415CFD3909AB45174,1,Co Broker,,,,0.0
9861D70191809EAF453CAE08D7D442C4,1,Charterer,Rexon Energy,Rexon Energy Pte LTD,10292,2.5
9861D70191809EAF453CAE08D7D442C4,1,Broker,Howe Robinso,,,2.5
9861D70191809EAF453CAE08D7D442C4,1,Agent,Stena Bulk,,,2.0
9861D70191809EAF453CAE08D7D442C4,1,Co Broker,,,,0.0
9861D70191809EAF453CAE08D7D442C4,2,Charterer,Idemitsu,Idemitsu Tanker Co Ltd,10105,2.5
9861D70191809EAF453CAE08D7D442C4,2,Broker,New Asia Shi,,,2.5
9861D70191809EAF453CAE08D7D442C4,2,Agent,Stena Bulk,,,2.0
9861D70191809EAF453CAE08D7D442C4,2,Co Broker,,,,0.0
EE512A14F8399BECB69BEAC09CBB06EC,1,Charterer,VITOL,Vitol SA,10151,2.5
EE512A14F8399BECB69BEAC09CBB06EC,1,Broker,Gulfstream,Gulfstream Tanker Chartering SA (Geneva),50136,1.25
EE512A14F8399BECB69BEAC09CBB06EC,1,Agent,,,,0.0
EE512A14F8399BECB69BEAC09CBB06EC,1,Co Broker,,,,0.0
D28F2105589550DF600CD4D64E156466,1,Charterer,Petroineos,,,2.5
D28F2105589550DF600CD4D64E156466,1,Broker,BRS,,,1.25
D28F2105589550DF600CD4D64E156466,1,Agent,Stena Bulk,,,2.0
D28F2105589550DF600CD4D64E156466,1,Co Broker,,,,0.0
78DBD93D4999F30CA441C6E9E979C4AA,1,Charterer,Marquis Ener,Marquis Energy Global Pte. Ltd.,10363,2.5
78DBD93D4999F30CA441C6E9E979C4AA,1,Broker,Pole Shippin,Pole Shipping S.A.,52072,1.25
78DBD93D4999F30CA441C6E9E979C4AA,1,Agent,Stena Bulk,,,2.0
78DBD93D4999F30CA441C6E9E979C4AA,1,Co Broker,,,,0.0
C4EEA5F30B14165107203802C8D278F0,1,Charterer,BP,BP Oil International Ltd,10001,2.5
C4EEA5F30B14165107203802C8D278F0,1,Broker,Gulfstream,Gulfstream Tanker Chartering SA (Geneva),50136,1.25
C4EEA5F30B14165107203802C8D278F0,1,Agent,,,,0.0
C4EEA5F30B14165107203802C8D278F0,1,Co Broker,,,,0.0
0B6EA03085311439A2AD0878F1E84F57,1,Charterer,REPSOL,Repsol Trading SA,10167,1.25
0B6EA03085311439A2AD0878F1E84F57,1,Broker,SSY,,,1.25
0B6EA03085311439A2AD0878F1E84F57,1,Agent,Stena Bulk,,,2.0
0B6EA03085311439A2AD0878F1E84F57,1,Co Broker,,,,0.0
0B6EA03085311439A2AD0878F1E84F57,2,Charterer,GOLDEN AGRI,Golden-Agri Maritime Pte Ltd,10114,2.5
0B6EA03085311439A2AD0878F1E84F57,2,Broker,,,,0.0
0B6EA03085311439A2AD0878F1E84F57,2,Agent,Stena Bulk,,,2.0
0B6EA03085311439A2AD0878F1E84F57,2,Co Broker,,,,0.0
561851E50631B50F675B6EC06EECC556,1,Charterer,SHELL,Shell International Trading and Shipping Company Limited,1609,1.25
561851E50631B50F675B6EC06EECC556,1,Broker,Charles R We,"CHARLES R. WEBER COMPANY,INC",101213,1.25
561851E50631B50F675B6EC06EECC556,1,Agent,,,,0.0
561851E50631B50F675B6EC06EECC556,1,Co Broker,SHELL,Shell COA,51515,0.0
0361DA15A3A49DB94A9447BC998EA70F,1,Charterer,REPSOL,"Repsol Trading USA, LLC",10421,2.5
0361DA15A3A49DB94A9447BC998EA70F,1,Broker,Gibson,E.A.Gibson Shipbrokers Ltd,103726,1.25
0361DA15A3A49DB94A9447BC998EA70F,1,Agent,Stena Bulk,,,2.0
0361DA15A3A49DB94A9447BC998EA70F,1,Co Broker,,,,0.0
C1F84E2D6D437E9AFCBA1AAB837A54D3,1,Charterer,TOTAL,Atlantic Trading & Marketing Inc.,10016,2.5
C1F84E2D6D437E9AFCBA1AAB837A54D3,1,Broker,Clarkson,Clarksons Platou Tankers AS,51512,2.5
C1F84E2D6D437E9AFCBA1AAB837A54D3,1,Agent,Stena Bulk,,,2.0
C1F84E2D6D437E9AFCBA1AAB837A54D3,1,Co Broker,,,,0.0
C1F84E2D6D437E9AFCBA1AAB837A54D3,2,Charterer,SHELL,Shell International Trading Middle East,10258,2.5
C1F84E2D6D437E9AFCBA1AAB837A54D3,2,Broker,,,,0.0
C1F84E2D6D437E9AFCBA1AAB837A54D3,2,Agent,Stena Bulk,,,2.0
C1F84E2D6D437E9AFCBA1AAB837A54D3,2,Co Broker,,,,0.0
C1F84E2D6D437E9AFCBA1AAB837A54D3,3,Charterer,Farabi,Farabi Petrochemicals Company Limited,10183,0.0
C1F84E2D6D437E9AFCBA1AAB837A54D3,3,Broker,Clarkson,Clarksons Platou Tankers AS,51512,2.5
C1F84E2D6D437E9AFCBA1AAB837A54D3,3,Agent,Stena Bulk,,,2.0
C1F84E2D6D437E9AFCBA1AAB837A54D3,3,Co Broker,,,,0.0
20AAE6E916DC3FE51240C9EA47ED9808,1,Charterer,ST,"ST Shipping & Transport PTE LTD, as agents for Glencore Ltd.",10403,2.5
20AAE6E916DC3FE51240C9EA47ED9808,1,Broker,Gulfstream,Gulfstream Tanker Chartering SA (Geneva),50136,1.25
20AAE6E916DC3FE51240C9EA47ED9808,1,Agent,,,,0.0
20AAE6E916DC3FE51240C9EA47ED9808,1,Co Broker,,,,0.0
CFD0337E290011559C9B219167085F03,1,Charterer,EQUINOR,Equinor ASA,10005,2.5
CFD0337E290011559C9B219167085F03,1,Broker,Galbraiths,Ifchor Galbraiths,52342,1.25
CFD0337E290011559C9B219167085F03,1,Agent,Stena Bulk,,,2.0
CFD0337E290011559C9B219167085F03,1,Co Broker,,,,0.0
48DF702582B8EBE68F660848FE989E36,1,Charterer,TOTAL,Chartering & Shipping Services S.A.,10017,2.5
48DF702582B8EBE68F660848FE989E36,1,Broker,Oil Broker,Oil Brokerage Limited,52108,1.25
48DF702582B8EBE68F660848FE989E36,1,Agent,Stena Bulk,,,2.0
48DF702582B8EBE68F660848FE989E36,1,Co Broker,,,,0.0
EC1BE4DE3B2052A01DA7084124116B01,1,Charterer,TOTAL,Chartering & Shipping Services S.A.,10017,2.5
EC1BE4DE3B2052A01DA7084124116B01,1,Broker,Brazilship,Brazilship/Scanbrasil Comercio Maritimo Ltda,105097,1.25
EC1BE4DE3B2052A01DA7084124116B01,1,Agent,,,,0.0
EC1BE4DE3B2052A01DA7084124116B01,1,Co Broker,,,,0.0
DCA773070ABC1145C02BF6296AC2FE00,1,Charterer,PETROBRAS,Petroleo Brasileiro S.A.,10127,1.25
DCA773070ABC1145C02BF6296AC2FE00,1,Broker,McQuilling,McQuilling Partners Inc.,103602,1.25
DCA773070ABC1145C02BF6296AC2FE00,1,Agent,,,,0.0
DCA773070ABC1145C02BF6296AC2FE00,1,Co Broker,,,,0.0
52A30F86443D951A912B3E2A1EF9A9F5,1,Charterer,Phillips 66,Phillips 66 Company,10018,2.5
52A30F86443D951A912B3E2A1EF9A9F5,1,Broker,Howe Robinso,Howe Robinson,50118,1.25
52A30F86443D951A912B3E2A1EF9A9F5,1,Agent,,,,0.0
52A30F86443D951A912B3E2A1EF9A9F5,1,Co Broker,,,,0.0
2888B5C68FAAE9586D744CE5292D95F2,1,Charterer,BP,BP Oil International Ltd,10001,2.5
2888B5C68FAAE9586D744CE5292D95F2,1,Broker,Gulfstream,Gulfstream Tanker Chartering SA (Geneva),50136,1.25
2888B5C68FAAE9586D744CE5292D95F2,1,Agent,,,,0.0
2888B5C68FAAE9586D744CE5292D95F2,1,Co Broker,,,,0.0
49C24A39F08FC37FF62232E3F4917C96,1,Charterer,Pilot Compan,Tartan Oil LLC,10398,2.5
49C24A39F08FC37FF62232E3F4917C96,1,Broker,Clarkson,CLARKSONS PLATOU AS,52198,1.25
49C24A39F08FC37FF62232E3F4917C96,1,Agent,Stena Bulk,,,2.0
49C24A39F08FC37FF62232E3F4917C96,1,Co Broker,,,,0.0
A6D03816F345BFB81FBC77F6A76D2309,1,Charterer,SHELL,Shell International Trading and Shipping Company Limited,1609,2.5
A6D03816F345BFB81FBC77F6A76D2309,1,Broker,Galbraiths,Galbraiths LTD,,1.25
A6D03816F345BFB81FBC77F6A76D2309,1,Agent,,,,0.0
A6D03816F345BFB81FBC77F6A76D2309,1,Co Broker,,,,0.0
5236AE6116FD7BFFF0B70A66E77DB6F9,1,Charterer,GOLDEN AGRI,,,2.5
5236AE6116FD7BFFF0B70A66E77DB6F9,1,Broker,Steem 1960,,,1.25
5236AE6116FD7BFFF0B70A66E77DB6F9,1,Agent,Stena Bulk,,,2.0
5236AE6116FD7BFFF0B70A66E77DB6F9,1,Co Broker,,,,0.0
209D06702B1690A4C5E8513A3DB69ECA,1,Charterer,Phillips 66,Phillips 66 Company,10018,2.5
209D06702B1690A4C5E8513A3DB69ECA,1,Broker,Gulfstream,Gulfstream Tanker Chartering LLC,104843,1.25
209D06702B1690A4C5E8513A3DB69ECA,1,Agent,,,,0.0
209D06702B1690A4C5E8513A3DB69ECA,1,Co Broker,,,,0.0
64D5A65C44567D283D92D1762FF9AB03,1,Charterer,VALERO,,,0.0
64D5A65C44567D283D92D1762FF9AB03,1,Broker,Clarkson,CLARKSONS PLATOU AS,52198,1.25
64D5A65C44567D283D92D1762FF9AB03,1,Agent,Stena Bulk,,,2.0
64D5A65C44567D283D92D1762FF9AB03,1,Co Broker,,,,0.0
91015EB67C3130038C0E94E2EC57F9D4,1,Charterer,SOCAR,Socar Shipping DMCC,10445,2.5
91015EB67C3130038C0E94E2EC57F9D4,1,Broker,BRS,BRS Group,105706,1.25
91015EB67C3130038C0E94E2EC57F9D4,1,Agent,,,,0.0
91015EB67C3130038C0E94E2EC57F9D4,1,Co Broker,,,,0.0
AC355B5108F3C87B22ADE25623FC16BA,1,Charterer,PMI,PMI Trading DAC,10193,0.0
AC355B5108F3C87B22ADE25623FC16BA,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
AC355B5108F3C87B22ADE25623FC16BA,1,Agent,Stena Bulk,,,2.0
AC355B5108F3C87B22ADE25623FC16BA,1,Co Broker,,,,0.0
772B55AE9891A73BF2A131EB30835C92,1,Charterer,SHELL,,,3.0
772B55AE9891A73BF2A131EB30835C92,1,Broker,Charles R We,"CHARLES R. WEBER COMPANY,INC",101213,1.25
772B55AE9891A73BF2A131EB30835C92,1,Agent,,,,0.0
772B55AE9891A73BF2A131EB30835C92,1,Co Broker,,,,0.0
FA21FD1C4A1CD6DB44B47827265D8969,1,Charterer,SABIC,,,0.0
FA21FD1C4A1CD6DB44B47827265D8969,1,Broker,,,,0.0
FA21FD1C4A1CD6DB44B47827265D8969,1,Agent,Stena Bulk,,,0.0
FA21FD1C4A1CD6DB44B47827265D8969,1,Co Broker,,,,0.0
ED58CD9C111AB2CEEF7D5A31BA5FA69E,1,Charterer,Louis Dreyfu,,,2.5
ED58CD9C111AB2CEEF7D5A31BA5FA69E,1,Broker,ICON Shipbro,,,1.25
ED58CD9C111AB2CEEF7D5A31BA5FA69E,1,Agent,Stena Bulk,,,2.0
ED58CD9C111AB2CEEF7D5A31BA5FA69E,1,Co Broker,,,,0.0
1A3CA89F70461E98FD63FD061C7B692D,1,Charterer,VALERO,Valero Energy LTD,10078,2.5
1A3CA89F70461E98FD63FD061C7B692D,1,Broker,Howe Robinso,Howe Robinson Partners (UK) Ltd,51508,1.25
1A3CA89F70461E98FD63FD061C7B692D,1,Agent,Stena Bulk,,,2.0
1A3CA89F70461E98FD63FD061C7B692D,1,Co Broker,,,,0.0
FA6677F126A0E41844ADE0C31F3334D1,1,Charterer,TRAFIGURA,Trafigura Trading LLC,10074,2.5
FA6677F126A0E41844ADE0C31F3334D1,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
FA6677F126A0E41844ADE0C31F3334D1,1,Agent,Stena Bulk,,,2.0
FA6677F126A0E41844ADE0C31F3334D1,1,Co Broker,,,,0.0
73978EFF90923FD7013AEAA9C820B5DB,1,Charterer,TRICON,Tricon Energy Ltd.,10121,2.5
73978EFF90923FD7013AEAA9C820B5DB,1,Broker,Lighthouse,Lighthouse Chartering LLC,50092,2.5
73978EFF90923FD7013AEAA9C820B5DB,1,Agent,Stena Bulk,,,2.0
73978EFF90923FD7013AEAA9C820B5DB,1,Co Broker,,,,0.0
43426345FCBF57A4BEBA20C038FCE0EB,1,Charterer,Bunge,Bunge SA,10179,2.5
43426345FCBF57A4BEBA20C038FCE0EB,1,Broker,Odin,ODIN MARINE GROUP LLC,101591,1.25
43426345FCBF57A4BEBA20C038FCE0EB,1,Agent,Stena Bulk,,,2.0
43426345FCBF57A4BEBA20C038FCE0EB,1,Co Broker,,,,0.0
6C5ACCAC38078103AC442ABC8F953F4C,1,Charterer,MITSUI,,,
6C5ACCAC38078103AC442ABC8F953F4C,1,Broker,Poten & Part,Poten & Partners (UK) Ltd,105276,1.25
6C5ACCAC38078103AC442ABC8F953F4C,1,Agent,,,,
6C5ACCAC38078103AC442ABC8F953F4C,1,Co Broker,,,,
